,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=PI_JLN_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
16925,0.19363563563563563,0.007624521130021725,0.34451670268090695,1.7792009283311072,2.2339769375167604,0.14285714285714285,0.599095718310568,0.36215506456715707,2.295112042982571,5,0.688010672859667,6.3699428646917005,423,2.503995222193862,1.0511974071184202,0.2,0.002364066193853428,26.03316
16950,0.19314714714714715,0.0008479922733906798,0.34367776775811854,1.7793572042578045,2.232043083136991,0.14285714285714285,0.5959176555838781,0.35943281818464506,2.2980119284294234,5,0.6932639137069821,6.393580689014888,448,2.507981588377994,1.0458425068612962,0.2,0.002232142857142857,26.11224
16975,0.19155955955955956,-0.006473454844185491,0.34166631829773003,1.7836035908795218,2.230165768469882,0.14285714285714285,0.5927264448370667,0.3574787843317587,2.2875008359526516,5,0.6777850320756491,6.449148726842202,473,2.518963753335559,1.0462804355805702,0.2,0.0021141649048625794,26.01735
17000,0.19184184184184183,-0.015400837450448936,0.3416018784242108,1.7806432379117485,2.231356509884117,0.14285714285714285,0.5947065310395975,0.35965562222801983,2.29408240697597,5,0.685750363973172,6.433867452037472,498,2.5141209299211424,1.0528502474491355,0.2,0.002008032128514056,26.23873
17025,0.19114914914914916,-0.014886509571798616,0.3411535520899884,1.7847505657678566,2.232556545579164,0.14285714285714285,0.5967589150249385,0.35351229066077355,2.296278658412137,5,0.6901038740327221,6.40842763549732,523,2.510882355757364,1.0362263224142694,0.2,0.0019120458891013384,25.92244
17050,0.18984384384384384,-0.025597490356906172,0.3386482752802472,1.7838254242197211,2.2316191799861014,0.14285714285714285,0.5952126974161895,0.3474643297794932,2.2905109489051094,5,0.6807706898500727,6.43050723917437,548,2.5208176076261446,1.0260330707190235,0.2,0.0018248175182481751,26.01735
17075,0.19172772772772773,-0.007070223958801714,0.34171121877871524,1.7822733457936708,2.232873908296943,0.14285714285714285,0.5972605350636074,0.35384470804444074,2.290745622929764,5,0.6830611956558755,6.414764811251907,573,2.5184498455724675,1.0355080213903742,0.2,0.0017452006980802793,25.95408
17100,0.19123123123123123,-0.008167829544509519,0.34063023450586266,1.7812479285560971,2.2333035898139886,0.14285714285714285,0.5978906902593728,0.354857621440536,2.2736785618459887,5,0.6570156786090444,6.373104877166442,598,2.5116390910587314,1.0417678335433507,0.2,0.0016722408026755853,26.09642
17125,0.19085285285285286,-0.003479211659165945,0.33876703275954306,1.7750168661127204,2.233093624671553,0.14285714285714285,0.5976118004936498,0.34960296231026633,2.2793051566133222,5,0.6672435232316087,6.380187328186472,429,2.514274703195155,1.031986375599938,0.2,0.002331002331002331,26.09642
17150,0.19062862862862862,-0.007181159675518128,0.3396906079668974,1.7819495970285895,2.234387952473059,0.14285714285714285,0.5997402071705334,0.35184154422961805,2.281530918005993,5,0.6714139651944419,6.387590387244487,429,2.512088464478278,1.0357705982377492,0.2,0.002331002331002331,26.12805
17175,0.18716716716716716,-0.028664172986465432,0.33407851107070274,1.7849204864671733,2.2274283269148483,0.14285714285714285,0.5880697247102264,0.35051877206118304,2.2686050536517826,5,0.6515070188669131,6.553185763304851,429,2.544326042339889,1.0492107706592386,0.2,0.002331002331002331,26.28615
17200,0.18666666666666668,-0.018441521689383553,0.3337623337623338,1.7880125022982165,2.225877977254846,0.14285714285714285,0.5854543224832144,0.35892320892320895,2.263357229811984,5,0.6441816688586816,6.601695058616548,429,2.5539255464851798,1.0753856041131107,0.2,0.002331002331002331,26.23873
17225,0.18686486486486487,-0.009986524113760473,0.3344689786691522,1.7898976295572218,2.2265886883959776,0.14285714285714285,0.5867279193750351,0.36256013027780454,2.2699892675073787,5,0.6543785202160292,6.637655991964179,429,2.561082694507801,1.0839873154168935,0.2,0.002331002331002331,26.09642
17250,0.18483283283283283,-0.02911885876723894,0.3335752350418093,1.8047401531929266,2.225860075166233,0.14285714285714285,0.5855394209453934,0.36650275118062475,2.281197330277085,5,0.6697558183535044,6.731095327359967,429,2.5783356658489196,1.0987109134006559,0.2,0.002331002331002331,26.1913
17275,0.18559159159159158,-0.014781884560244256,0.33539367658004593,1.8071598702494305,2.2267421041323496,0.14285714285714285,0.5870073249312855,0.36593206260854555,2.267731800254028,5,0.6493469012756945,6.681682965191821,449,2.5704730768233985,1.0910523607358806,0.2,0.0022271714922048997,25.90662
17300,0.18476276276276277,-0.017606883265265383,0.33494782693495434,1.8128535313418683,2.225165562913907,0.14285714285714285,0.5844076034242183,0.3603354679322563,2.2636307943638965,5,0.643378014299088,6.668443823669687,474,2.568486579373432,1.0757958074534162,0.2,0.002109704641350211,26.06479
17325,0.18358558558558558,-0.022060610911094677,0.3328317030348633,1.8129511746427436,2.2245626822157436,0.14285714285714285,0.5834359545437549,0.36083575969727705,2.263734008346446,5,0.6441695869613682,6.749995694628619,499,2.582990610614896,1.0841387896857901,0.2,0.002004008016032064,26.01735
17350,0.18379179179179178,-0.02036409699035103,0.33228399634002875,1.8079370852233494,2.223720658988191,0.14285714285714285,0.5819990265562097,0.3479151235240295,2.259958961296257,5,0.6384310253244034,6.6382506814757125,524,2.5565737098925636,1.047041468611703,0.2,0.0019083969465648854,26.11224
17375,0.1845965965965966,-0.007802483761743554,0.33276576361625054,1.802664673950905,2.226148153522455,0.14285714285714285,0.5861058189005328,0.35118105112465564,2.2573021958870685,5,0.6343367497540515,6.636379044422976,549,2.554395661405506,1.0553400906039174,0.2,0.0018214936247723133,26.25453
17400,0.18395195195195196,-0.005339253013395847,0.332538853336816,1.8077484354375035,2.2228284591881273,0.14285714285714285,0.5804491313598679,0.3481563710765748,2.246488764044944,5,0.6175313370114984,6.64755907115698,574,2.548910034066589,1.0469644902634594,0.2,0.0017421602787456446,25.9699
17425,0.18336536536536538,-0.014632746217806844,0.33054557762225545,1.8026609167092464,2.224630759056507,0.14285714285714285,0.5834825382758634,0.34228253867738095,2.2357723577235773,5,0.600272329603759,6.660462981847848,599,2.547549036945814,1.0355078447563997,0.2,0.001669449081803005,25.8908
17450,0.18246246246246245,-0.016266481976305956,0.3294821154268159,1.805752870920502,2.225194516487588,0.14285714285714285,0.5844323461362817,0.3355935922756199,2.2325547445255474,5,0.5949623877284483,6.660005093811019,624,2.554187143767273,1.0185487362216523,0.2,0.0016025641025641025,25.95408
17475,0.18248448448448448,-0.01882419099924836,0.3279722658007043,1.797261102647824,2.2246614079476115,0.14285714285714285,0.5834861593715034,0.33241544250748756,2.2322086341535288,5,0.5937043238500312,6.653039761161623,649,2.5542541992415533,1.0135474159558455,0.2,0.0015408320493066256,25.93826
17500,0.18057057057057058,-0.04125727111674233,0.3232219080880315,1.7900032495146263,2.2211809523809523,0.14285714285714285,0.577511843893443,0.3280447918399024,2.2224892961766693,5,0.5775946481975339,6.716049171931023,674,2.566649693771796,1.0149212773985525,0.2,0.001483679525222552,25.9699
17525,0.1819019019019019,-0.02239624064397736,0.3273167510455646,1.7994135719487072,2.2232189579128354,0.14285714285714285,0.5809343771300169,0.3225511776359234,2.2335950003810687,5,0.5947373054065536,6.630298935990542,699,2.5563342510099614,0.9854404841963684,0.2,0.001430615164520744,25.8908
17550,0.1827987987987988,-0.010126261091136185,0.3291825469838349,1.8007916307270508,2.2238088191772714,0.14285714285714285,0.5818411001054347,0.32947824944145093,2.2604252761289354,5,0.6352640405465506,6.641823910024052,724,2.558799532652453,1.0008982932428387,0.2,0.0013812154696132596,26.09642
17575,0.18355955955955955,-0.009190590555328212,0.3308284617398133,1.8022949201535288,2.223500952939452,0.14285714285714285,0.5813892332552311,0.32647674722973563,2.28085949405669,5,0.661819232239197,6.642980877008254,749,2.5659397953493244,0.9868460092968054,0.2,0.0013351134846461949,25.92244
17600,0.18295495495495495,-0.003709012316938729,0.330772766069201,1.8079464759543682,2.223955267804591,0.14285714285714285,0.5821615239128604,0.3181778390563106,2.2730612883051906,5,0.6506595631237336,6.603422117329737,774,2.566120353277425,0.9619227206563451,0.2,0.0012919896640826874,26.03316
17625,0.18152552552552553,-0.009167356043382742,0.3288777130757014,1.8117436218602527,2.2218910662394755,0.14285714285714285,0.5786840523837236,0.3159961178754191,2.258018756403184,5,0.6288383190674611,6.621386552497176,589,2.572726483380301,0.9608316566063045,0.2,0.001697792869269949,25.9699
17650,0.18138138138138138,-0.006660868818189477,0.3281677704194261,1.8092693302925311,2.220960633450362,0.14285714285714285,0.5771849578370872,0.32253863134657834,2.2629907844807557,5,0.6359711486261931,6.659143665599214,614,2.5806536862645832,0.982846764428898,0.2,0.0016286644951140066,26.20711
17675,0.18191391391391393,-0.0008030323239101121,0.32972729073580875,1.8125457456313303,2.222791008235032,0.14285714285714285,0.580197230984357,0.3256443554244712,2.2643097643097643,5,0.6362704635606687,6.600731924323054,639,2.5692460479360384,0.9876172357397951,0.2,0.001564945226917058,26.11224
17700,0.18320920920920922,0.022536820809284472,0.3311660638379247,1.8075841562077888,2.2249467733646573,0.14285714285714285,0.5838917277045569,0.3306961852414411,2.2446966325471,5,0.6078502493374416,6.564627557250631,664,2.5624106864255136,0.9985811390483732,0.2,0.0015060240963855422,26.06479
17725,0.18321921921921921,0.024197329995154143,0.3301973382285452,1.8021981516768104,2.2249300544838757,0.14285714285714285,0.5839631146033335,0.3371904980441006,2.256599634369287,5,0.6226939403213099,6.589499127165301,689,2.5620200555480963,1.021178728614448,0.2,0.001451378809869376,26.01735
17750,0.1828968968968969,0.030369476217173157,0.33003491795921497,1.804486153448864,2.2259874492432634,0.14285714285714285,0.5856817562145663,0.33549700625020523,2.246738014953819,5,0.6106333153784828,6.610287927260481,714,2.5661115244517885,1.016550031508076,0.2,0.0014005602240896359,26.14386
17775,0.18166566566566567,0.02165725933561083,0.32765422847193143,1.8036111957167547,2.225116000598713,0.14285714285714285,0.5841893611764235,0.3365916554627405,2.2372546147084678,5,0.5953369874264892,6.65921097189299,716,2.575925658121102,1.0272770079375755,0.2,0.0013966480446927375,26.20711
17800,0.18045445445445446,0.012863786125547458,0.3255377924714601,1.8039886765644997,2.220767426019829,0.14285714285714285,0.576765458249843,0.3368760886206552,2.233213208796058,5,0.5885241344999986,6.682711864406779,716,2.5839794641594738,1.0348294312101693,0.2,0.0013966480446927375,26.12805
17825,0.18068468468468468,0.01694789349088417,0.3246465452289146,1.7967574052856763,2.2215482599135643,0.14285714285714285,0.5779853773507003,0.34011434649647654,2.2425482174167155,5,0.6000583264095252,6.674341493123108,716,2.5764793537556274,1.0476450511945392,0.2,0.0013966480446927375,26.17549
17850,0.1807027027027027,0.015947975858521778,0.3232846966020762,1.7890418447916272,2.2213763702801463,0.14285714285714285,0.5777464997084507,0.35325334308283757,2.2444741658454173,5,0.6057516065471958,6.708961182366432,611,2.583413654149483,1.0927004797806716,0.2,0.0016366612111292963,25.95408
17875,0.18037237237237239,0.010521798051562205,0.3227335286805186,1.789262537470243,2.2213139801375097,0.14285714285714285,0.577540098163223,0.3539890783164624,2.2528077982623436,5,0.6159873058612289,6.771842245209545,636,2.5934177034249313,1.0968463046394057,0.2,0.0015723270440251573,26.03316
17900,0.17927727727727727,0.00024634029275391513,0.32089693910596434,1.7899476385378865,2.2198532251834684,0.14285714285714285,0.5750538865310572,0.34585534176819394,2.2486749437304874,5,0.6095130095768193,6.794624894681638,661,2.5951793615772445,1.0777770044543429,0.2,0.0015128593040847202,26.09642
17925,0.18036036036036035,0.0023707902845363426,0.3232101232101232,1.7920241596565274,2.2234270006108736,0.14285714285714285,0.5810884650048329,0.3537795537795538,2.257383667398541,5,0.6260327537676924,6.817678793747406,686,2.5948049829839506,1.0945806717494333,0.2,0.0014577259475218659,26.17549
17950,0.18115915915915917,0.001008530910649109,0.32384046679706924,1.7876019534433585,2.224888011540506,0.14285714285714285,0.5835625149364413,0.35788880416404206,2.2785478083444732,5,0.6572671251650342,6.830580806328499,711,2.5959562922113,1.1051392301392302,0.2,0.0014064697609001407,26.08061
17975,0.18218618618618618,0.0045020454667995865,0.3258719588580471,1.78867545163397,2.2271873826511452,0.14285714285714285,0.5874056880019737,0.3615744708907497,2.2929616724738677,5,0.6788736302526489,6.838165680473373,736,2.5911443648994195,1.1095599393019726,0.2,0.001358695652173913,26.01735
18000,0.18254854854854854,-0.008390907998014816,0.32653016461401796,1.7887305443416204,2.227092527488967,0.14285714285714285,0.5873200521005574,0.3674698134520689,2.285763012483798,5,0.6688323195855492,6.809830725782699,741,2.5898864492817926,1.1253778464432056,0.2,0.001349527665317139,26.1913
18025,0.3712252252252252,-0.08167718490392037,0.62144671487971,1.6740422596623747,2.63227265459031,0.0625,1.089303126367906,0.6785743176560048,2.8429471971802345,11,1.2559229486387982,4.49389898316386,224,1.9400357832326767,1.091926791804431,0.09090909090909091,0.004464285714285714,24.13146
18050,0.5197217217217217,-0.12284393647932623,0.8143843821865093,1.5669623726494175,3.301450723800303,0.047619047619047616,1.5750917399623083,0.8529666680790906,3.791237201657364,21,1.8095393195454441,4.545955334987593,149,1.6768963640301704,1.0473760140008987,0.047619047619047616,0.006711409395973154,23.79788
