,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=w_FHJ_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
19450,0.16287487487487487,-1.3073893984951739,0.5801047249127292,3.5616587601886556,2.743735829312249,0.05555555555555555,1.1869024199479101,0.6815477653768622,3.1941932138948097,18,1.5012492077329116,15.364556962025317,951,2.3578990350847673,1.1748702193028924,0.05555555555555555,0.0010515247108307045,20.14495
19475,0.16592792792792793,-1.27613372139403,0.5787092337206357,3.487714461015884,2.7357973990417523,0.05555555555555555,1.179903880140104,0.6734233418998323,3.1662128432039935,18,1.4836020888894146,14.969244651652442,976,2.3395965821475673,1.1636644149779,0.05555555555555555,0.0010245901639344263,19.92071
19500,0.167993993993994,-1.2656521514311587,0.5773598846424273,3.436788845338534,2.7247061470108545,0.05555555555555555,1.1701692978357774,0.6745319557160392,3.137757081878153,18,1.4665220894455568,14.613102686786897,886,2.3382596238111057,1.1683041611624834,0.05555555555555555,0.001128668171557562,20.04886
19525,0.17042442442442443,-1.2316720330400892,0.5753051323316927,3.3757199666343283,2.716552030175283,0.05555555555555555,1.1628216561504434,0.6762014402011113,3.1275740287965226,18,1.4594115873816926,14.446226346167897,911,2.329923220936323,1.1753787724098501,0.05555555555555555,0.0010976948408342481,19.79253
19550,0.1717997997997998,-1.2183888024162022,0.5718297713659776,3.328465877331272,2.7069174757281553,0.05555555555555555,1.1543311929231925,0.6765446197590137,3.096538482052376,18,1.4396720331895678,14.200014397293309,919,2.320432712543858,1.1831224144606796,0.05555555555555555,0.001088139281828074,19.87265
19575,0.1748068068068068,-1.2058336671742216,0.5700215309908837,3.2608657603411335,2.700450328251316,0.05555555555555555,1.1492514336998547,0.6739429199688488,3.091300693422988,18,1.434610138119583,13.957964365731357,944,2.3152167045787455,1.1823113397090734,0.05555555555555555,0.001059322033898305,19.8406
19600,0.15182182182182183,-1.2006362516470832,0.5088151908749258,3.3513969518299653,2.5509718365727885,0.09090909090909091,1.0077954631575867,0.6137931034482759,2.831153822760173,12,1.2540622074534673,14.044432159762291,927,2.3539778707939294,1.2063183538070805,0.08333333333333333,0.0010787486515641855,19.8406
19625,0.15382182182182183,-1.2186966854153096,0.5070932139417446,3.296627279119939,2.55003599712023,0.09090909090909091,1.0069821372569194,0.6096519769893537,2.8275986961245927,12,1.2520224198424785,13.6406260518344,949,2.3469381611433398,1.2022483445408347,0.08333333333333333,0.001053740779768177,20.00081
19650,0.1568108108108108,-1.1956704988162472,0.5093518199343777,3.248193267420196,2.553344,0.09090909090909091,1.0104556432699658,0.6119856499036093,2.831531691180814,12,1.2554546367774442,13.357705547464583,843,2.328931042441131,1.2014988971325447,0.08333333333333333,0.0011862396204033216,20.03284
19675,0.16052452452452454,-1.2395989890315853,0.5102641490608865,3.1787301695631536,2.550907163788266,0.09090909090909091,1.007989579187296,0.6063580354693073,2.8180026662029793,12,1.245638584788036,12.880938623523368,868,2.3262008468710866,1.1883218458229456,0.08333333333333333,0.001152073732718894,19.69637
19700,0.1614034034034034,-1.2375961089630607,0.5103260936976718,3.1618050359334053,2.5467657072113896,0.09090909090909091,1.0037105633561119,0.6097418786668486,2.7948149411564045,12,1.2265717038773807,12.664666119148398,893,2.3282809765358206,1.1948083513598913,0.08333333333333333,0.0011198208286674132,19.74445
19725,0.16397997997997998,-1.2362584075829726,0.5112321140792109,3.1176495700366975,2.544449170565717,0.09090909090909091,1.0014469387352338,0.6151657957708648,2.7955503772747448,12,1.2267827490096888,12.49385572683781,918,2.324301552930052,1.2033003773224433,0.08333333333333333,0.0010893246187363835,19.7765
19750,0.1669109109109109,-1.291265372021997,0.5117785347598715,3.0661778308371614,2.5426375067040103,0.09090909090909091,0.9995210410640504,0.6191047354027731,2.814701712291417,12,1.2398313806227297,12.338719181268413,943,2.3440423768022316,1.2097121964938595,0.08333333333333333,0.0010604453870625664,19.85662
19775,0.17034634634634635,-1.2913930445654789,0.5123166603986461,3.007500139492334,2.5428454762876975,0.09090909090909091,0.9996717261202327,0.6146577660774727,2.8258050572725306,13,1.2507558196361934,11.986034111908873,968,2.3297127002002442,1.1997614241145165,0.07692307692307693,0.0010330578512396695,19.74445
19800,0.17344944944944946,-1.2993062440652585,0.5132043675985134,2.958812318098957,2.5416142677489426,0.09090909090909091,0.9984641392886052,0.6084974260717007,2.8220651999357638,13,1.248061066023205,11.697591436217662,993,2.3475721605681366,1.1856824775656163,0.07692307692307693,0.0010070493454179255,19.58416
19825,0.1760880880880881,-1.2870485549588744,0.5140070035017509,2.919033360420262,2.5391743892165124,0.09090909090909091,0.9958056770122105,0.6099754422665878,2.806895469289526,13,1.235428861616392,11.581501316684912,957,2.3513297623294567,1.1867064808670649,0.07692307692307693,0.0010449320794148381,19.88867
19850,0.1482182182182182,-1.2713193901268016,0.4479502937799689,3.022235047519342,2.426752524513391,0.09090909090909091,0.8695738541292694,0.540771256837982,2.6169030655598404,11,1.0604567355030339,12.134679236333453,937,2.4521026335818297,1.2072126402122783,0.09090909090909091,0.0010672358591248667,19.92071
19875,0.15065465465465466,-1.2316170306391854,0.4485993727741455,2.9776668620194235,2.4244469979890835,0.09090909090909091,0.8668605942983627,0.5413809599744858,2.612375761462007,11,1.0559197056529688,11.845615766406409,962,2.4481774062302812,1.2068250488773034,0.09090909090909091,0.0010395010395010396,19.66431
19900,0.15176976976976977,-1.2106962923273852,0.44488121463150815,2.9312900408716422,2.416768183446793,0.09090909090909091,0.8574856494204645,0.5360709150628553,2.6075713827398137,11,1.0520586569805233,11.647921550689004,845,2.4492520703969993,1.2049753899068967,0.09090909090909091,0.001183431952662722,19.58416
19925,0.15364164164164165,-1.2049903417021341,0.4451292609194204,2.8971915176333063,2.4153998444460156,0.09090909090909091,0.8558094168886502,0.5378400917335557,2.606630880959899,11,1.0513263083780235,11.487583437040389,870,2.4373517892254677,1.2082784461813179,0.09090909090909091,0.0011494252873563218,19.72842
19950,0.1562182182182182,-1.178632787209975,0.4429137137804206,2.835224462499777,2.4059171597633138,0.09090909090909091,0.8442769277970261,0.5336853301892838,2.597068911755535,11,1.0415060560532348,11.279880616998131,895,2.417039795556501,1.2049419866323312,0.09090909090909091,0.0011173184357541898,19.60019
19975,0.15766966966966967,-1.1699218339857103,0.4431916298440754,2.8108870321894925,2.405181918412348,0.1111111111111111,0.8435065895161411,0.5341053380059932,2.5984680009883863,11,1.042591252817809,11.118977438638055,920,2.397431420602564,1.205134082053633,0.09090909090909091,0.0010869565217391304,19.79253
20000,0.1612032032032032,-1.1427657019788313,0.4421206890128041,2.7426296762570717,2.405730504122179,0.1111111111111111,0.8440399520737266,0.5319978639112778,2.623851525174568,11,1.0650829143758318,10.765016342495848,945,2.3891989758362304,1.2032865168539326,0.09090909090909091,0.0010582010582010583,19.80855
20025,0.1652092092092092,-1.1371536477918933,0.445105547611546,2.6941933185328426,2.4051204819277108,0.1111111111111111,0.843369496377798,0.5302222437652989,2.6085012519375224,11,1.0494789386801333,10.416740593852737,970,2.374769491746262,1.191228117938526,0.09090909090909091,0.0010309278350515464,19.74445
20050,0.1683003003003003,-1.109349594444619,0.4490638307996098,2.668229527804405,2.414364287541571,0.1111111111111111,0.8544741039174963,0.5348416720196036,2.6477828160885695,11,1.085866631591691,10.335128105085186,995,2.390369839664685,1.1910148075547669,0.09090909090909091,0.0010050251256281408,19.68034
20075,0.17065665665665666,-1.103353965762812,0.4524125148106003,2.6510100670775882,2.417716757570058,0.1111111111111111,0.8586693623351298,0.5371936698614549,2.6523023457862727,11,1.0907534613999135,10.209356302867754,932,2.390854508397436,1.1873978996499417,0.09090909090909091,0.001072961373390558,19.66431
20100,0.17545345345345345,-1.0730187091435468,0.4559271557183446,2.5985647289598592,2.423692830280238,0.1111111111111111,0.8661367388451684,0.538458905281895,2.6558982440342187,11,1.0955656047207543,9.972488949855205,874,2.3816601679875644,1.1810195960657706,0.09090909090909091,0.0011441647597254005,19.68034
20125,0.17992792792792792,-1.0549863324835436,0.46146827781115785,2.5647395772600903,2.4326353451815357,0.1111111111111111,0.8769024244720498,0.5409128335224871,2.672567344694887,11,1.1094141253230934,9.773906932382912,899,2.372888564876728,1.1721560495732266,0.09090909090909091,0.0011123470522803114,19.42381
20150,0.18318518518518517,-1.0311852656712719,0.4645304422902482,2.535851585490639,2.435118877112575,0.06666666666666667,0.879518111515703,0.5437099048097835,2.6647027316550616,11,1.102219927776851,9.58169773075592,888,2.3611487076445026,1.1704505352311494,0.09090909090909091,0.0011261261261261261,19.66431
20175,0.18574174174174174,-1.012888474645764,0.46717971933001357,2.5152112548809176,2.436698898133573,0.06666666666666667,0.8814560496603229,0.5498717368341632,2.687881981032666,11,1.1206955554516336,9.458518064911207,913,2.37358618122063,1.177002583979328,0.09090909090909091,0.001095290251916758,19.37569
20200,0.14725325325325325,-0.9643789255793938,0.3844982529604503,2.6111358796207487,2.307899461400359,0.125,0.7129518148166863,0.45137519883621335,2.487823154739603,11,0.9274818757001094,10.514219161952543,938,2.5476983514901423,1.1739330292422474,0.09090909090909091,0.0010660980810234541,19.64828
20225,0.15065865865865866,-0.9428615271021656,0.3870226167379807,2.5688707186411537,2.3049224438113325,0.125,0.708565071685618,0.459191537991336,2.4939376443418015,11,0.9317357291761433,10.278621348484087,963,2.5550386349191543,1.1864721030042917,0.09090909090909091,0.0010384215991692627,19.60019
20250,0.15314114114114113,-0.9158308230511331,0.3877820482652234,2.5321872710079103,2.3075068066900037,0.125,0.7123881304521046,0.461591758830758,2.5080977411564143,11,0.9478046351472077,10.175601709529879,988,2.5613665732238062,1.1903381316791963,0.09090909090909091,0.0010121457489878543,19.76048
20275,0.1553933933933934,-0.8967807144353448,0.389672631701001,2.5076525017669646,2.3111484679452894,0.125,0.7177251943780564,0.46269598938404255,2.51181983494195,11,0.9517946362897716,10.043768876565826,906,2.5534246073710953,1.1873966805528005,0.09090909090909091,0.0011037527593818985,19.31153
20300,0.15784784784784786,-0.8690606786346163,0.3895364322404718,2.467796916787566,2.3111596056889154,0.125,0.7177821997725669,0.46566047308009384,2.51094241553823,11,0.9497745091561972,9.833438715953307,931,2.559700254701045,1.1954221339497932,0.09090909090909091,0.0010741138560687433,19.68034
20325,0.1605145145145145,-0.8896912265492416,0.39049852202003066,2.4327925932500007,2.311309611693489,0.125,0.7179901997487277,0.4658193746336231,2.5207883369330455,11,0.9628591305886608,9.68448902037184,956,2.5674881107886343,1.192883835318918,0.09090909090909091,0.0010460251046025104,19.29549
20350,0.16255455455455456,-0.8901780436989172,0.3911276417557515,2.4061315465909385,2.31152194482859,0.125,0.7182794415198586,0.4678062958766442,2.5314228590469843,11,0.9761210465481309,9.612817441303307,981,2.58357817838344,1.1960450910006928,0.09090909090909091,0.0010193679918450561,19.47192
20375,0.16416416416416416,-0.8768204178921488,0.39276829268292685,2.3925336853063657,2.313555060699662,0.125,0.7212962336271641,0.47073170731707314,2.540643717501481,11,0.9868637746674527,9.533001452969058,936,2.576757320844599,1.1984972211010028,0.09090909090909091,0.0010683760683760685,19.56812
20400,0.16713913913913914,-0.866029753180715,0.3952039862971037,2.364520891591444,2.3139070061014095,0.125,0.7218427681301054,0.47746927628584435,2.5498624704151474,11,0.9964157943201457,9.359651594121237,961,2.559196696197806,1.208159059222889,0.09090909090909091,0.001040582726326743,19.61622
20425,0.16822822822822822,-0.8689237866130001,0.3923598714744734,2.332306983238123,2.3127104377104377,0.125,0.7201492697637751,0.47562775199333573,2.5393608234322382,11,0.9859708825008828,9.252497792648358,986,2.542063722418293,1.2122232332423417,0.09090909090909091,0.0010141987829614604,19.68034
20450,0.1700880880880881,-0.863131285748045,0.39414305723937426,2.317287834026618,2.3138474295190714,0.125,0.7216934357180292,0.48193834673195307,2.5493431293194697,11,0.9967267229475842,9.186690414507773,717,2.5538275637175882,1.2227498058890283,0.09090909090909091,0.001394700139470014,19.53606
20475,0.1736036036036036,-0.818148263578964,0.3942455169232543,2.2709523808241427,2.3150944673935125,0.125,0.7233915993953658,0.47983624517096235,2.5445817025440314,11,0.9928928100511119,8.926221358521264,685,2.5540675513023396,1.2171000672770351,0.09090909090909091,0.00145985401459854,19.37569
20500,0.17517117117117117,-0.8261403159693145,0.39484331070424467,2.2540427632262476,2.31741346927824,0.125,0.7268050869418616,0.48242245537040845,2.541300421432872,11,0.9905660557763267,8.877024987044589,710,2.561858658698658,1.2218073405117518,0.09090909090909091,0.0014084507042253522,19.7124
20525,0.17904504504504504,-0.7739458238957184,0.3977502711527065,2.2215095148410198,2.3189048239895698,0.125,0.7289380929884116,0.48525711985508707,2.5413128769690227,11,0.9912571982977035,8.667397078353254,735,2.547140211252549,1.2200044979197122,0.09090909090909091,0.0013605442176870747,19.43985
20550,0.17983383383383383,-0.7688346993937725,0.3989669030469681,2.2185308211557833,2.3191613278974956,0.125,0.729318085069566,0.48688033664711056,2.538010677808728,11,0.9875101514750941,8.693031637965559,760,2.5562430493960573,1.2203526982532507,0.09090909090909091,0.0013157894736842105,19.31153
20575,0.18081481481481482,-0.7460441964018364,0.39891714738089173,2.206219373061056,2.316977491961415,0.125,0.7261561337683003,0.48626504423309014,2.534949494949495,11,0.9847563986962423,8.592912952569606,785,2.550769363415135,1.2189625024285993,0.09090909090909091,0.0012738853503184713,19.45588
20600,0.18221021021021022,-0.7265650410386795,0.39871887841430986,2.1882356535032828,2.3173052362707534,0.125,0.7267006943847425,0.48190388291911135,2.5231548064200657,11,0.9726437658581822,8.359541166380788,810,2.514227571723917,1.2086307145415967,0.09090909090909091,0.0012345679012345679,19.39173
20625,0.18363563563563565,-0.7358101265548611,0.4006715653140876,2.181883510393855,2.3215210662623966,0.125,0.7327201572758003,0.48804046835139436,2.523876642047697,11,0.9720326827757704,8.380429162357808,835,2.5076444139863523,1.2180561602089683,0.09090909090909091,0.0011976047904191617,19.39173
20650,0.1866806806806807,-0.7101914734249095,0.4030263708215814,2.158907763524616,2.3258447827701447,0.1,0.7387878136461875,0.4972921380848714,2.5182469859889216,11,0.9663126199795278,8.29662487945998,860,2.490779707731877,1.2338947872595196,0.09090909090909091,0.0011627906976744186,19.45588
20675,0.18836836836836837,-0.6972956743581298,0.4046551174407482,2.1482116182554334,2.3220101238031345,0.1,0.7333774219000189,0.5005951748326071,2.504573008614272,11,0.951308014781877,8.221486230325233,885,2.4970971074288415,1.2370909281924674,0.09090909090909091,0.0011299435028248588,19.40777
20700,0.1885945945945946,-0.6716640696318535,0.4032143349999469,2.1379951841499047,2.321192862380836,0.1,0.7321531300231203,0.502425612772417,2.4960447210209895,11,0.9435286327165082,8.152695116288886,910,2.5004021693955414,1.2460509688289807,0.09090909090909091,0.001098901098901099,19.47192
20725,0.1901001001001001,-0.629401668570879,0.4034226738981623,2.1221591871110745,2.3182643427741465,0.1,0.7281360142231141,0.5045021325891211,2.498696015021907,11,0.946850307127511,8.025421260661535,935,2.513505892185174,1.250554728900723,0.09090909090909091,0.0010695187165775401,19.42381
20750,0.13953953953953954,-0.5672340833896043,0.3063558106169297,2.1954767202748404,2.2102266846082186,0.125,0.5581089738601727,0.39546628407460543,2.3727296203839203,7,0.8010315188067183,9.808573037398526,960,2.77950948746937,1.2908724769353253,0.14285714285714285,0.0010416666666666667,19.42381
20775,0.14192992992992992,-0.5345209925015938,0.30848872965272095,2.1735283728035393,2.2140109333873252,0.125,0.564833734857982,0.4004005980760008,2.387986876419618,7,0.8213269590871696,9.640739198815801,985,2.7822657183416353,1.2979423868312758,0.14285714285714285,0.0010152284263959391,19.53606
20800,0.14242442442442443,-0.5370281770392422,0.31090369828931275,2.182938070810246,2.213127876726036,0.125,0.5633114626430197,0.39975541530200587,2.377445243270356,7,0.8079994915306735,9.517735194025079,779,2.761379359811231,1.285785333212768,0.14285714285714285,0.0012836970474967907,19.39173
20825,0.14305305305305305,-0.5352566693310632,0.3123784199846057,2.1836543388469742,2.2141652613827993,0.125,0.5653235588906945,0.404240431040515,2.361429038587312,7,0.7867070074514909,9.553276994442658,804,2.756591903087922,1.294072846198647,0.14285714285714285,0.0012437810945273632,19.35965
20850,0.14552752752752754,-0.5287924467003646,0.31547234183048795,2.1677846603338615,2.215438121920587,0.125,0.5676325699865444,0.4059787318925314,2.367698973042362,7,0.7950875342557889,9.416115918330267,829,2.7485416042218995,1.2868916797488228,0.14285714285714285,0.0012062726176115801,19.31153
20875,0.14665265265265265,-0.4981348367021742,0.313639031848525,2.138652292852692,2.2142444101773324,0.125,0.5655615867001025,0.4060994088979291,2.352364383994939,7,0.7742590149261191,9.236151993577737,854,2.749876218355573,1.2947986942328618,0.14285714285714285,0.00117096018735363,19.39173
20900,0.14732332332332332,-0.5084785137252178,0.3147388161113225,2.136381456862608,2.2157275423323446,0.125,0.568124952067641,0.40362559112898844,2.342429022082019,7,0.7605423341632014,9.162740235585865,879,2.7526862504076672,1.282414403523164,0.14285714285714285,0.0011376564277588168,19.19923
20925,0.14623623623623624,-0.5230640307226302,0.31376548702854407,2.1456069651688376,2.2120451693851946,0.125,0.5616796773012845,0.40177972482716134,2.332353174918541,7,0.7462682790902224,9.253356866775396,904,2.76713359866894,1.2805096208386055,0.14285714285714285,0.0011061946902654867,19.32757
20950,0.14686086086086086,-0.5223570795682643,0.3148983737066674,2.1441953415008843,2.2126436781609193,0.125,0.5626651456579629,0.39478168409286096,2.325917596980162,7,0.7369706731964181,9.128547800198477,929,2.7411727755407633,1.2536796536796537,0.14285714285714285,0.001076426264800861,19.58416
20975,0.1475995995995996,-0.48808640355456706,0.31387841467053684,2.126553293653978,2.2108531575427532,0.125,0.5594730193400983,0.3859425440143233,2.326003433336058,7,0.7374968858882104,8.947278507017279,954,2.722622769707865,1.229592498163433,0.14285714285714285,0.0010482180293501049,19.19923
21000,0.14984384384384383,-0.4532760807338491,0.31512285061525513,2.1030083220746314,2.2109111361079865,0.14285714285714285,0.5595710572917286,0.38104399641936215,2.3162511167059208,7,0.7231956192370042,8.773709739182232,979,2.717789556865972,1.2091918934961416,0.14285714285714285,0.0010214504596527069,19.29549
21025,0.1514874874874875,-0.44543997760389165,0.31475656816619973,2.0777727150052434,2.2120367790470885,0.14285714285714285,0.5616134753750621,0.38268488660992755,2.3284818269540044,7,0.7380710132742343,8.654342797055731,825,2.7102467847433225,1.215812234958223,0.14285714285714285,0.0012121212121212121,19.42381
21050,0.153997997997998,-0.4200070068891941,0.3166064324900549,2.0559126521513016,2.213798745568585,0.14285714285714285,0.5647586284280505,0.38275135851901926,2.344855049378783,7,0.7599881428763577,8.50690728064717,850,2.70595272741591,1.2089184528208918,0.14285714285714285,0.001176470588235294,19.64828
21075,0.15353353353353352,-0.4211644756729711,0.3164819402790455,2.0613212826885285,2.211480637813212,0.14285714285714285,0.5606627847947018,0.38673881862041987,2.3445849802371543,7,0.7570977508707132,8.497817406955335,875,2.7141345144312026,1.2219933253677226,0.14285714285714285,0.001142857142857143,19.40777
21100,0.15642442442442442,-0.3800736088604716,0.316609926536463,2.0240440564282296,2.209736489504243,0.14285714285714285,0.557587241426178,0.38304707297719304,2.333099469909573,7,0.7404983917442153,8.267054521948165,900,2.6897533708084036,1.2098391139138167,0.14285714285714285,0.0011111111111111111,19.43985
21125,0.1606966966966967,-0.3169040618088613,0.31824637464493943,1.9804164067268057,2.208246887966805,0.14285714285714285,0.5548990351668883,0.38339064135147255,2.315749868312138,7,0.7145213008782245,7.976728228051602,703,2.664201268147431,1.204697592483852,0.14285714285714285,0.001422475106685633,19.26341
21150,0.1618218218218218,-0.31061973800844217,0.31947296795744157,1.9742267412438708,2.2097381482115352,0.14285714285714285,0.557603715217568,0.38410243721390575,2.3084987731429845,6,0.7025376262369405,7.900140045125651,728,2.6623831565894536,1.202300274948689,0.16666666666666666,0.0013736263736263737,19.27945
21175,0.16223223223223224,-0.30007510961153344,0.3158018140309743,1.9466033949339379,2.2082146863404954,0.14285714285714285,0.554934527769968,0.3744554821990498,2.299310449344548,6,0.6880610074303823,7.822855820947313,753,2.6568593626653607,1.1857293579774137,0.16666666666666666,0.0013280212483399733,19.34361
21200,0.16333133133133132,-0.29548713898886075,0.31669199843106494,1.93895436870363,2.2094236360526764,0.14285714285714285,0.5570901198171521,0.3761031574818592,2.3112383247966255,6,0.7068617875950499,7.811307652244363,515,2.6690752791271697,1.1875991794713008,0.16666666666666666,0.001941747572815534,19.39173
21225,0.16463863863863865,-0.2760046939242535,0.31606211316074273,1.9197323044832737,2.2085138924292633,0.14285714285714285,0.5555191504694099,0.37534199934336127,2.3109231114771283,6,0.7055464213871994,7.728863475550286,522,2.6716949504843917,1.1875577100646353,0.16666666666666666,0.0019157088122605363,19.35965
21250,0.16572972972972974,-0.25644124795887063,0.3176777560339204,1.9168422983129572,2.2088022845624056,0.14285714285714285,0.5560633856296614,0.36957309560049284,2.3180784967419306,6,0.7182017041591491,7.601641937184605,547,2.6605865371121453,1.163358430298882,0.16666666666666666,0.0018281535648994515,19.31153
21275,0.1669049049049049,-0.24693632197326246,0.3188595281219638,1.9104263490856424,2.207523667164923,0.14285714285714285,0.5538202290915986,0.36362436877016635,2.3240570377184913,6,0.725518715926091,7.524078050602185,572,2.6586732575798897,1.1403904751156755,0.16666666666666666,0.0017482517482517483,19.29549
21300,0.16834034034034034,-0.24917957408162086,0.32062412292177056,1.9046184786935327,2.2121933207516205,0.14285714285714285,0.561932741747643,0.36334229241490856,2.3382825654370123,6,0.7475772872990413,7.428771955746819,597,2.646744675667713,1.1332344213649852,0.16666666666666666,0.0016750418760469012,19.10295
21325,0.16927527527527528,-0.2458020449274156,0.3221884498480243,1.9033402800502424,2.2115603182334795,0.14285714285714285,0.560830570583689,0.36274289498894186,2.3316861791090164,6,0.7400244215841387,7.380696016463325,622,2.636214150316275,1.1258718155788856,0.16666666666666666,0.001607717041800643,19.21527
21350,0.16962562562562564,-0.23175120481393519,0.3218888679067132,1.8976429222854694,2.2097715119105494,0.14285714285714285,0.5578217587362069,0.36135634028892455,2.3455910518654717,6,0.758388806069297,7.386865210108781,647,2.636224427657109,1.1226121072122612,0.16666666666666666,0.0015455950540958269,19.21527
21375,0.16932132132132133,-0.2344826411991083,0.32126135073779793,1.8973472934819577,2.2099227328182187,0.14285714285714285,0.5581015948982062,0.3583640749148695,2.338837873292692,6,0.7471178064651317,7.4116712541333385,672,2.6293759278032116,1.1154907806116818,0.16666666666666666,0.001488095238095238,19.42381
21400,0.1697857857857858,-0.2224494189913844,0.3219979247240826,1.8964951820545144,2.212248865845755,0.14285714285714285,0.5621581197914144,0.36250117913404395,2.352900658196847,6,0.7656102402569851,7.379054066483931,697,2.616938803390913,1.1257873150725062,0.16666666666666666,0.0014347202295552368,19.37569
21425,0.17122922922922923,-0.22306673953679346,0.32290801950215714,1.8858230043766149,2.215999358099976,0.14285714285714285,0.568741793875144,0.3544177998105906,2.342038167349146,6,0.7504101370378208,7.298490572925222,722,2.6037009211317033,1.0975812875660802,0.16666666666666666,0.0013850415512465374,19.27945
21450,0.17061261261261262,-0.23831690986292892,0.3221037068328229,1.8879243562384276,2.2156751957381546,0.14285714285714285,0.5681683947008126,0.3540911277736708,2.3276766430114164,6,0.7300616990389459,7.301477293452489,747,2.602243179064067,1.0993078324225865,0.16666666666666666,0.0013386880856760374,19.23132
21475,0.17087287287287287,-0.24063452490241619,0.32205832386263783,1.8847832218648592,2.216238006933806,0.14285714285714285,0.5691616740848883,0.3496034024205926,2.3248149590962215,6,0.7247441621609774,7.354952135493373,772,2.609777972773915,1.085528230500582,0.16666666666666666,0.0012953367875647669,19.18318
21500,0.17065865865865865,-0.2507943829421145,0.32414011543334426,1.8993476099075064,2.2168645699614893,0.14285714285714285,0.5702705328322107,0.353831354699451,2.3185486970558844,6,0.7158900296208588,7.4120495788028355,797,2.6033406906276273,1.091600014476494,0.16666666666666666,0.0012547051442910915,19.29549
21525,0.17212412412412412,-0.21684332444995255,0.32468363264166744,1.8863342619395285,2.2174120263722297,0.14285714285714285,0.5712095412004726,0.35684377035451753,2.3179208220006045,6,0.7184448168875717,7.368168034908661,822,2.5871316726153575,1.0990506895934085,0.16666666666666666,0.0012165450121654502,19.15109
21550,0.17227627627627629,-0.207394894413096,0.3251638544136104,1.8874557857992653,2.2178979074191503,0.14285714285714285,0.5720303826158549,0.3575977316041463,2.316819756060834,6,0.7174922685470021,7.313287482806052,847,2.5759412729430817,1.0997462563882634,0.16666666666666666,0.0011806375442739079,19.119
21575,0.17157757757757758,-0.2365055184593831,0.3259979230598696,1.900003063701444,2.2194947569113443,0.14285714285714285,0.5747710554502922,0.35651027385272394,2.311894673123487,6,0.7116578730243383,7.39183575058422,872,2.5883058038843325,1.093596764379541,0.16666666666666666,0.0011467889908256881,19.48795
21600,0.17113713713713713,-0.2691385211928688,0.3257840740264146,1.9036433557104233,2.22240842710079,0.14285714285714285,0.5797388259152575,0.3511926347928828,2.3046982957162596,6,0.7003595426292811,7.426548144835169,897,2.5938737892971986,1.0779920284390823,0.16666666666666666,0.0011148272017837235,19.24736
21625,0.17106706706706706,-0.2549145301821708,0.3258941110382923,1.905066338166218,2.219591901801371,0.14285714285714285,0.5748791362880841,0.35487079861436194,2.304004254995821,6,0.7026787687298703,7.454785194606019,922,2.5994519366185354,1.0889144252522713,0.16666666666666666,0.0010845986984815619,18.9906
21650,0.17245645645645646,-0.20903204316989182,0.32596178403101855,1.890110644325576,2.2226707828702605,0.14285714285714285,0.5801603396439367,0.3490631747579578,2.294642857142857,6,0.6888217232174407,7.41705886747348,947,2.6017146526345036,1.0708714697816875,0.16666666666666666,0.0010559662090813093,19.32757
21675,0.17173173173173173,-0.2284917087728984,0.32610165539752856,1.8989015722903417,2.2234321596057547,0.14285714285714285,0.5814501663736237,0.3505712287246444,2.3004895960832314,6,0.6992308444563448,7.461887783824357,972,2.613597999801868,1.075036642476674,0.16666666666666666,0.00102880658436214,19.32757
21700,0.17103703703703704,-0.2622651927547211,0.3254011915770253,1.9025188766954704,2.2264936729136635,0.14285714285714285,0.5866259283517608,0.35052029075415825,2.3005300760543905,6,0.6998154030049211,7.5004995758318405,997,2.611874463680936,1.0771942446043166,0.16666666666666666,0.0010030090270812437,19.23132
21725,0.17031631631631633,-0.262583223382636,0.324967968685717,1.9080260524316248,2.2275400854081058,0.14285714285714285,0.5883359443393237,0.3508986399915367,2.2982523673877897,6,0.6962783119930291,7.551593395135453,591,2.629586758189515,1.0797945453230124,0.16666666666666666,0.001692047377326565,19.18318
21750,0.17334334334334334,-0.21183353012162567,0.3288444880753017,1.8970701829833483,2.2310766337564645,0.14285714285714285,0.5942704501451034,0.359507997921118,2.3202146690518783,6,0.728888845105185,7.4827937706465315,616,2.6300402569700267,1.0932462332736277,0.16666666666666666,0.0016233766233766235,19.29549
21775,0.1736996996996997,-0.17963159352749178,0.3260030197203877,1.8768197082896356,2.2289204097714737,0.14285714285714285,0.590643731685577,0.3496882311584431,2.3176227942861507,6,0.7252441408692242,7.4138712517090894,641,2.6258799611498156,1.0726533498320665,0.16666666666666666,0.0015600624024961,19.19923
21800,0.1716076076076076,-0.21995390507695597,0.32366597447443946,1.8860817360412343,2.22718150437505,0.14285714285714285,0.5877281462902416,0.35129144403742507,2.328487472935354,6,0.7412587870379187,7.507403769878745,666,2.637638123490938,1.0853517877739332,0.16666666666666666,0.0015015015015015015,19.119
21825,0.17237837837837838,-0.17533177969796254,0.3246576774328421,1.883401389936525,2.2263459700541572,0.125,0.5862770831466271,0.3564684157346434,2.337801812780867,6,0.7516867412548377,7.480274797666102,691,2.632334646654175,1.0979823996565785,0.16666666666666666,0.001447178002894356,19.35965
