,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=w_JLN_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
8725,0.18595795795795797,-0.0965500831249794,0.33745666731261975,1.8146933372376197,2.2246273953158267,0.125,0.5834683838852341,0.36312253730379174,2.317985018211807,8,0.7247072160478291,6.868157095429822,700,2.5545216278403773,1.0760567873664062,0.125,0.0014285714285714286,24.98817
8750,0.1866926926926927,-0.08736577686699155,0.33716877741198675,1.8060095044372553,2.2258247203737787,0.125,0.585496399721131,0.35960237204165013,2.306486003163904,8,0.7084335474826693,6.8641776519508095,725,2.564302219022796,1.0665352076839896,0.125,0.001379310344827586,24.54414
8775,0.1859039039039039,-0.11388836429500174,0.3361332773344533,1.8081023059537518,2.2283858070964517,0.125,0.5898417048828637,0.3596851139900279,2.2953748883238267,8,0.6924199485792923,6.856346180996753,750,2.5611429083538995,1.0700669592797873,0.125,0.0013333333333333333,24.81378
8800,0.18629429429429428,-0.09363092858165505,0.3357727770971694,1.8023782122212493,2.2276486525024954,0.125,0.5886305808179623,0.3586627119736927,2.298237157416334,8,0.696120245696516,6.853906994809505,775,2.5600397504159123,1.0681709073451753,0.125,0.0012903225806451613,24.73449
8825,0.18578178178178179,-0.10197515380445522,0.334770145908317,1.8019535753055491,2.224242858165676,0.125,0.5828381453502046,0.3643181965128559,2.2992383025027205,8,0.6985341814802336,6.886543535620053,800,2.571680280046496,1.0882636966458508,0.125,0.00125,24.67105
8850,0.1858118118118118,-0.1226679210687364,0.33468371887558857,1.8011972199838007,2.225302672111183,0.125,0.5845941780913096,0.3640222813614472,2.2997753726771495,8,0.699069977993169,6.8665078104315596,825,2.5631085007455883,1.087660560795802,0.125,0.0012121212121212121,24.46481
8875,0.18804004004004005,-0.10195361739328343,0.3373826203607095,1.7942062780292398,2.227541121889498,0.125,0.5884184714673901,0.3601132806677597,2.2908228919742633,8,0.6862692134332682,6.685735448641759,850,2.5294373756901694,1.0673735365584271,0.125,0.001176470588235294,24.52827
8900,0.1890910910910911,-0.08842169168637146,0.3389058877089708,1.7922890272271432,2.2292638763145067,0.125,0.5913512092291363,0.3631618511185694,2.29039797008547,8,0.6861494826407407,6.631006346328196,875,2.5198985269652345,1.071571383942518,0.125,0.001142857142857143,24.67105
8925,0.18971771771771773,-0.0800471200598378,0.33840910050230044,1.7837506405480885,2.229336114007647,0.125,0.5914426384114203,0.36644717403233296,2.3139868061571267,8,0.7176598148229036,6.635165211436398,900,2.5238623321934375,1.0828525990832267,0.125,0.0011111111111111111,24.63932
8950,0.19163163163163163,-0.0649739591379912,0.3422064354366903,1.7857513006751653,2.232856169052488,0.125,0.5973289343114174,0.37244045131633935,2.3244441546586687,8,0.7312306445436296,6.528956291435415,925,2.508738271698234,1.08835022591281,0.125,0.001081081081081081,24.65519
8975,0.19182382382382382,-0.06288476230746093,0.34163396509977456,1.7809777653767367,2.2363872378219583,0.125,0.6031876870706301,0.3605556483259581,2.3391563409844944,7,0.7446499137826089,6.462705774212417,950,2.5015935740519106,1.0553858373556548,0.14285714285714285,0.0010526315789473684,24.65519
9000,0.1924044044044044,-0.05091667512242256,0.3409256446007533,1.7719222470821414,2.2334696659850035,0.125,0.5983921895315731,0.36322394023265975,2.338581094660682,5,0.7446380554054782,6.464834668584523,975,2.5056226764625253,1.065405157942927,0.2,0.0010256410256410256,24.54414
9025,0.19572772772772773,-0.02964035075355664,0.3458359756970726,1.7669237757572955,2.2381015423313695,0.125,0.6060765674830336,0.3726142012560604,2.3393912150012843,5,0.7477109610725294,6.380779315609546,474,2.4930202881767984,1.077430422051995,0.2,0.002109704641350211,24.56001
9050,0.19640640640640641,-0.01547772645860633,0.346333010549921,1.7633488483735338,2.240635716169876,0.125,0.6102183755011398,0.37969522450435755,2.3295809881175735,5,0.7343758109482078,6.315860281209496,499,2.479800758839206,1.096329870206316,0.2,0.002004008016032064,24.68691
9075,0.1969069069069069,-0.02185430104016813,0.3469777845559453,1.762141257543538,2.241216260589742,0.125,0.6111663620249261,0.3862742107671191,2.3342344556402064,6,0.7437508194667082,6.3202680947530965,524,2.475689279115517,1.1132534356960764,0.16666666666666666,0.0019083969465648854,24.57587
9100,0.19843643643643644,-0.01905788242185535,0.34849019865010744,1.756180492395289,2.241095179394018,0.125,0.6109609763541827,0.39197328463765774,2.3236842105263156,6,0.7288687156223059,6.25561217014765,549,2.4665363354200496,1.1247756354582825,0.16666666666666666,0.0018214936247723133,24.84549
9125,0.2004104104104104,-0.002179506294402547,0.3522501373557764,1.7576439099866172,2.242844421829284,0.125,0.6138301491486463,0.3881424504270516,2.3144507981891826,6,0.7155641246469707,6.170803296402019,574,2.457564206157294,1.1018943905620782,0.16666666666666666,0.0017421602787456446,24.46481
9150,0.1996096096096096,0.007840872356203291,0.35170753723484277,1.7619769805807528,2.240273430013416,0.125,0.6096260078716282,0.3811744646707788,2.3072486644001944,6,0.7049074815829154,6.178683183328494,599,2.4610699387040404,1.0837824735506318,0.16666666666666666,0.001669449081803005,24.65519
9175,0.19937537537537536,-0.010708812985516127,0.3525424749969876,1.7682347899445245,2.2430999233324815,0.125,0.6142654007806043,0.3846146122022734,2.2978582998380226,6,0.6911779560530588,6.2052831044312,624,2.4640069343075557,1.0909738243755163,0.16666666666666666,0.0016025641025641025,24.62346
9200,0.1987927927927928,-0.007160797212104614,0.3530620260430829,1.7760303131869029,2.2439992319016833,0.125,0.6157390409971492,0.3837276050635971,2.306337388777919,6,0.7061926712739507,6.228074449425064,649,2.4669676327111776,1.086856067088824,0.16666666666666666,0.0015408320493066256,24.70277
9225,0.1975135135135135,-0.018601458394158332,0.34967260637758724,1.7703730755296563,2.2399844165963247,0.14285714285714285,0.6090969436096045,0.393652820855886,2.313792076258564,6,0.7185224621957024,6.319383259911894,674,2.4817792141241,1.1257754072699866,0.16666666666666666,0.001483679525222552,24.59173
9250,0.1963123123123123,-0.022657070083731263,0.34895673988863735,1.7775591137324274,2.239544472805812,0.14285714285714285,0.6083267138506337,0.4004364763711273,2.312076782665018,6,0.7165005452377392,6.390842909971312,699,2.5004597661619714,1.1475246946051785,0.16666666666666666,0.001430615164520744,24.57587
9275,0.19742342342342342,-0.011430590345225986,0.35129242594789734,1.779385747933586,2.240315592058462,0.14285714285714285,0.6094861902928997,0.40473365580602966,2.3126665894078107,6,0.7154184923620138,6.409780016344502,724,2.5041576660957623,1.152127475318977,0.16666666666666666,0.0013812154696132596,24.54414
9300,0.19633633633633635,-0.021375578898216865,0.3496380136637096,1.7808115409913627,2.2365794794860085,0.14285714285714285,0.6034647582841518,0.40474151116549406,2.315405704952459,6,0.7192522698039406,6.429119732999583,749,2.506107230509887,1.1576015631835284,0.16666666666666666,0.0013351134846461949,24.65519
9325,0.1967027027027027,-0.011935515465514931,0.34943462286138843,1.7764607097927139,2.235512436515171,0.14285714285714285,0.6017122763405031,0.40996203678259185,2.3083094555873926,6,0.7088006175391222,6.403719894287186,774,2.4999491408898744,1.1732152739346984,0.16666666666666666,0.0012919896640826874,24.81378
9350,0.19515715715715715,-0.03042420070495601,0.34751387449862026,1.780687316626428,2.2355969115026726,0.14285714285714285,0.6018552652228093,0.4180712138775761,2.311627906976744,6,0.7124022889331462,6.479638691513608,799,2.5163108295534595,1.203034596764671,0.16666666666666666,0.0012515644555694619,24.70277
9375,0.19360760760760762,-0.04869338126718714,0.3456833528079663,1.7854843468164576,2.2340283346698744,0.14285714285714285,0.5992846178019104,0.42394035592046075,2.310918212051181,6,0.7125952360018111,6.513643686648319,824,2.529616507437874,1.2263834878851332,0.16666666666666666,0.0012135922330097086,24.52827
9400,0.19369369369369369,-0.03930087752736331,0.3446201550387597,1.7792017306652246,2.2345687286374907,0.14285714285714285,0.6001702967752502,0.4235452196382429,2.321699716713881,6,0.7252188237556365,6.4966558539277,849,2.5247191279160224,1.2290204546817827,0.16666666666666666,0.001177856301531213,24.68691
9425,0.19476676676676677,-0.030341456757073976,0.346031289188578,1.7766444190294053,2.2368106312292357,0.14285714285714285,0.6038664866757133,0.42327775836194315,2.3549696900377444,7,0.768630026495952,6.517221082371935,874,2.5299931934278637,1.2232355038022813,0.14285714285714285,0.0011441647597254005,24.44894
9450,0.19363763763763764,-0.023903552241905983,0.3462293997229172,1.7880273894418761,2.2383530512666265,0.14285714285714285,0.6064032739559162,0.42612849196666736,2.3709157846295446,7,0.7882030223627791,6.586680689374406,899,2.543099187578047,1.2307692307692308,0.14285714285714285,0.0011123470522803114,24.59173
9475,0.19352552552552552,-0.03628374248328476,0.34776446734115407,1.7969953389703357,2.2406851962940744,0.14285714285714285,0.6102879322843984,0.4372271532907123,2.3969262178869166,7,0.8183099064017012,6.6719984880764205,924,2.552335882749621,1.2572507957283516,0.14285714285714285,0.0010822510822510823,24.84549
9500,0.19215015015015016,-0.06791050533330807,0.3479823711436877,1.8109919293415433,2.2409420289855073,0.14285714285714285,0.6107166680035637,0.4454099334229363,2.4038461538461537,7,0.8287791785058403,6.732393636316526,949,2.563550332294274,1.2799784424683374,0.14285714285714285,0.001053740779768177,24.59173
9525,0.19175775775775775,-0.06729552835763442,0.3474102920142405,1.8117144050730625,2.240958987137181,0.14285714285714285,0.6107520730979165,0.44464048943967094,2.404256520266456,7,0.8323133625207423,6.78015036023807,974,2.564539158221485,1.279871378771487,0.14285714285714285,0.001026694045174538,24.73449
9550,0.19203403403403405,-0.06289309489421328,0.34846384003502884,1.814594177474139,2.241182781279335,0.14285714285714285,0.611105632538613,0.44233275299465186,2.4033646765605527,7,0.8305441296593735,6.758641043001233,999,2.562166537782676,1.2693792071802543,0.14285714285714285,0.001001001001001001,24.89305
9575,0.19200800800800802,-0.04791493599812543,0.34905325937356635,1.81790990383593,2.2430150753768845,0.14285714285714285,0.6140909430914785,0.4466155065270885,2.4023555804823333,7,0.828274402183808,6.792035012467089,601,2.5731669126201617,1.2795053320189982,0.14285714285714285,0.0016638935108153079,24.63932
9600,0.19178378378378377,-0.05407990510311546,0.3505887510960792,1.8280416841255538,2.244686539232723,0.125,0.6167910594180844,0.4555200634682033,2.4321145914613758,8,0.8600632106507444,6.881878080231757,601,2.5926764763985997,1.299300282864374,0.125,0.0016638935108153079,24.75035
9625,0.19037237237237237,-0.06237556250362515,0.3484872385399249,1.830555737669101,2.2475583288117202,0.125,0.6214711740328979,0.45413340905027816,2.449739051508963,8,0.8805962116444718,7.004238049060805,601,2.6125931947043517,1.3031564970728469,0.125,0.0016638935108153079,24.71863
9650,0.19065265265265266,-0.05923716221534924,0.34924551879114996,1.8318419069019478,2.2489012103590507,0.125,0.6236481114615456,0.449874515651416,2.439888376331226,8,0.8685105488126071,6.958157053856727,617,2.6051320406629523,1.2881325355542859,0.125,0.0016207455429497568,24.76621
9675,0.19362362362362362,-0.0333971511460549,0.3532957659101484,1.8246521746587305,2.2491442864665614,0.125,0.6240618239452956,0.4448120767202606,2.4390520467173147,8,0.8663442412774754,6.8427672955974845,642,2.585665994198387,1.2590359682753374,0.125,0.001557632398753894,24.78206
9700,0.19217017017017016,-0.055553671530685,0.3506755982456323,1.8248180658585187,2.246462893753337,0.125,0.6197247256587044,0.4411547156445009,2.424204259216854,8,0.8488616787819264,6.907398177157505,667,2.6002023559750014,1.2580137250824395,0.125,0.0014992503748125937,24.86134
9725,0.1928948948948949,-0.05362437228263145,0.3546408444126164,1.8385185600990326,2.2515814443858724,0.125,0.6279754352534859,0.4418220879907837,2.4257792466807224,8,0.851297329839699,6.877467338824197,692,2.593224752897429,1.2458296751536435,0.125,0.001445086705202312,24.70277
9750,0.194016016016016,-0.04653014862246183,0.35419095871469697,1.8255758776402178,2.250524521374246,0.125,0.6262387336845764,0.4409509756374405,2.42580608537693,8,0.8556624620562222,6.886731218459673,717,2.5987089175633127,1.244952658412236,0.125,0.001394700139470014,24.68691
9775,0.19581781781781782,-0.042939070392164276,0.35696394066107084,1.8229390187218706,2.254617073485729,0.125,0.6328272929483828,0.4477717230168386,2.404975015100763,8,0.830517298139645,6.8530474241480555,742,2.5901021094458465,1.2543892309895461,0.125,0.0013477088948787063,24.57587
9800,0.19607007007007007,-0.032859540754301975,0.3573317540868109,1.8224696607652067,2.255768982854196,0.125,0.6345972277313415,0.44522499157621737,2.4003082681933283,8,0.8261852781254253,6.775834183045603,767,2.574324509282297,1.2459709681106412,0.125,0.001303780964797914,24.71863
9825,0.1949009009009009,-0.04387566457347398,0.35481187020430804,1.820473217744208,2.2526411895134992,0.125,0.6295651192569868,0.4465193676620135,2.3840078973346497,8,0.8060824201522582,6.772247730538712,792,2.575158466956564,1.2584679520583637,0.125,0.0012626262626262627,24.44894
9850,0.19253053053053054,-0.07073562314812756,0.35457371918185693,1.8416493124742643,2.2538832705400225,0.125,0.6315722092214053,0.44856450623381755,2.3734800550206328,8,0.7920584585335024,6.900619680188041,817,2.6003630075593613,1.2650810874219185,0.125,0.0012239902080783353,24.84549
9875,0.19124524524524525,-0.07821380364779129,0.35357542893632166,1.8488063767698417,2.2530851844439996,0.125,0.630247448934572,0.44701498005799406,2.3843877380088223,8,0.8099069254578704,6.9686451172891575,842,2.6127751112079607,1.264270487920417,0.125,0.0011876484560570072,24.76621
9900,0.19052052052052051,-0.09937214474797756,0.35084327221142225,1.841498602107975,2.2516859994604803,0.125,0.6279704127780158,0.4386486628487364,2.381153385431521,8,0.8059847765725714,6.968373493975903,867,2.605551993104168,1.250269557925003,0.125,0.0011534025374855825,24.65519
9925,0.1901041041041041,-0.09985583430854202,0.3510641658856114,1.8466943022616857,2.2484823957911777,0.125,0.6227895393438243,0.436523900291711,2.3656546056386256,8,0.7857859592097275,6.96716610509714,892,2.6014650542089277,1.2434305255579554,0.125,0.0011210762331838565,24.82963
9950,0.19083283283283284,-0.07986871671494329,0.3510559058339715,1.8395990911139073,2.24734721289456,0.125,0.6209679258229474,0.43638862370306647,2.362794660607782,8,0.7825419914431717,6.919328120268609,917,2.5937963451248347,1.24307444042674,0.125,0.0010905125408942203,24.6076
9975,0.1925125125125125,-0.07648487684671817,0.35275582362728786,1.8323786803434932,2.251792352628784,0.125,0.6281211493429784,0.43630407653910147,2.345164896590274,8,0.7593632721756902,6.851914773129469,942,2.5767989389314736,1.2368444326523391,0.125,0.0010615711252653928,24.70277
10000,0.19285685685685686,-0.08441359223618823,0.35212598098243575,1.8258411275664022,2.253138492195284,0.125,0.6302933603643138,0.4314038948635967,2.342087466185753,8,0.7552437147855354,6.853806044267877,967,2.576071951599471,1.2251407682556528,0.125,0.001034126163391934,24.75035
10025,0.19062662662662663,-0.09279653286693504,0.34953475183263666,1.833609281232561,2.2495437647854004,0.125,0.6244419089159194,0.42756621647167553,2.33092866139929,8,0.7404930063665942,6.882048372224981,992,2.580764896578574,1.2232437954449853,0.125,0.0010080645161290322,24.59173
10050,0.1917877877877878,-0.05602927157792271,0.3507066953381073,1.82861849225855,2.2512061109622086,0.125,0.6271573757818537,0.4264911584793002,2.349453709028177,8,0.7657904487187003,6.872668216751566,622,2.587617793560471,1.2160907223859272,0.125,0.001607717041800643,24.73449
10075,0.18856456456456455,-0.07905671723432015,0.34759204994266785,1.8433582722465982,2.248866602555296,0.125,0.6234317517143818,0.41850341869452584,2.352611160847508,8,0.7684770782449515,6.977109644087256,647,2.6078354527256153,1.2040074528849385,0.125,0.0015455950540958269,24.67105
10100,0.1872172172172172,-0.07975134646858875,0.3448644602470192,1.84205526272134,2.2458217270194987,0.125,0.6184249606055869,0.4150029407046998,2.3318512287448177,8,0.7390922600677547,6.9502484903543,672,2.6057785351178193,1.2033798449612403,0.125,0.001488095238095238,24.70277
10125,0.1868108108108108,-0.08383061275988157,0.345207475994513,1.8478988153641467,2.2470875479595396,0.125,0.6206166784995973,0.4108903463648834,2.349613923274911,8,0.7575821197468917,6.987553279128909,697,2.616523599931342,1.1902707065689806,0.125,0.0014347202295552368,24.86134
10150,0.18727127127127127,-0.0800013422795109,0.3463577858074448,1.8494977016828662,2.2480571745767417,0.125,0.6222122408071025,0.4022471189412243,2.350218613366646,8,0.7588185425612411,6.933760455597081,722,2.608606493882865,1.1613630050310195,0.125,0.0013850415512465374,24.65519
10175,0.1858058058058058,-0.07863735481624595,0.3431634522142011,1.846893054422944,2.240835854499402,0.125,0.6103964984934673,0.3918758754444564,2.33620246659815,8,0.7384046230473278,6.948247316230796,747,2.6099012149471656,1.1419510816666143,0.125,0.0013386880856760374,24.76621
10200,0.18553353353353352,-0.07231540773399113,0.34090467660832596,1.8374289009415674,2.2374645892351275,0.125,0.6048978680463426,0.38454151110343787,2.3192112456071845,8,0.712102377381887,6.941402565973273,772,2.6030297536970726,1.1280030386478017,0.125,0.0012953367875647669,24.52827
10225,0.18535935935935935,-0.07361923652367873,0.3393132945229892,1.8305700650656476,2.235059760956175,0.125,0.6009323458962671,0.3807445969736572,2.3097890184772636,8,0.6977849376068217,6.902426085726411,797,2.5932541555419397,1.1221033868092691,0.125,0.0012547051442910915,24.63932
10250,0.18379179179179178,-0.08942429083988618,0.3371421724543593,1.8343701270200914,2.2316677482154446,0.125,0.5952658635010083,0.3765086488606161,2.2969829877724615,8,0.6784466723855427,6.885410804727068,472,2.591232061010113,1.1167652095247327,0.125,0.00211864406779661,24.68691
10275,0.18333733733733734,-0.08444369910902315,0.3345709075422868,1.8248923672687711,2.230074969066162,0.125,0.5925933839967795,0.37156709654170805,2.2859926100100774,8,0.6614868433304044,6.8987513428787794,472,2.5971360356717375,1.1105780214758967,0.125,0.00211864406779661,24.71863
10300,0.18278078078078078,-0.08978120149453857,0.33497628670631663,1.8326668989781396,2.2302194997447677,0.125,0.59283287804723,0.3756229531539228,2.277763018065887,8,0.6503556886048912,6.914994887705814,472,2.5996375324216783,1.1213419219828007,0.125,0.00211864406779661,24.76621
10325,0.18300900900900902,-0.08065259176169062,0.33541181232428646,1.8327612074429358,2.2297287470002183,0.14285714285714285,0.5919171420472444,0.3792239615809568,2.2530872221500067,8,0.6104898756570402,6.9546455462423635,472,2.606935894719432,1.1306219627539873,0.125,0.00211864406779661,24.68691
10350,0.1846806806806807,-0.05064442427513033,0.33569291475153934,1.8176937268926576,2.2305697615789093,0.14285714285714285,0.5933480680245558,0.37913017084381234,2.2394826150989307,8,0.5888794899229448,6.872200819744226,472,2.5953659428540936,1.1293958084412439,0.125,0.00211864406779661,24.82963
10375,0.1852132132132132,-0.0631868186766614,0.33565730592126597,1.8122751616800954,2.2300179533213647,0.14285714285714285,0.5924700729799832,0.3797911667423309,2.251874639492405,8,0.6098397521100517,6.8779834302838,430,2.601207076758988,1.1314848806878561,0.125,0.002325581395348837,24.81378
10400,0.18616216216216216,-0.052667687166604166,0.33760270142383964,1.8134872172883372,2.231994312122289,0.14285714285714285,0.595896991542027,0.3907493440013765,2.269519050593379,8,0.6413410687217452,6.8731023538746365,430,2.601925200707089,1.157423629471538,0.125,0.002325581395348837,24.92476
10425,0.1860980980980981,-0.03591608278074613,0.33609449632084,1.8060071529783936,2.230456200471193,0.14285714285714285,0.5933037730796829,0.38965747235251086,2.266503973468494,8,0.6394561279756203,6.856025864038093,430,2.5986313324290395,1.1593687984123935,0.125,0.002325581395348837,24.86134
10450,0.187017017017017,-0.023659775928960063,0.33811486377990685,1.807936353455692,2.229949166902005,0.125,0.5924673924989187,0.394765294652893,2.2697728811472886,8,0.6475112162930048,6.855003343775298,430,2.598854489986667,1.167547886655058,0.125,0.002325581395348837,24.73449
10475,0.18707707707707708,-0.006871389366524829,0.3375889560704158,1.8045447435087236,2.227824858757062,0.125,0.5889206605442847,0.39444593076141043,2.280596460834055,8,0.6637157586023587,6.844975404075896,430,2.5952306843122304,1.1684207189501044,0.125,0.002325581395348837,24.70277
10500,0.1857977977977978,-0.0528185960716921,0.3364545395771825,1.8108639799021904,2.225746667617079,0.125,0.5853670145587514,0.39322888606340106,2.289316855906154,8,0.6776260829843427,6.918908375152944,443,2.6044534812108218,1.1687429943955163,0.125,0.002257336343115124,24.86134
10525,0.1876796796796797,-0.03261365089842732,0.3386597828174002,1.8044563129871292,2.226523599130374,0.125,0.5866000572415891,0.39991039617690355,2.2942292393366377,8,0.6833157872066375,6.859224156155309,468,2.5868852364320887,1.1808617865692326,0.125,0.002136752136752137,24.75035
10550,0.18734534534534533,-0.031070756965035785,0.33885807713269,1.8087349675437723,2.2272950762098755,0.125,0.5879379276202947,0.4072281174195065,2.2976003858675993,8,0.6918930550238532,6.929266513671701,493,2.6032578570006013,1.2017660044150111,0.125,0.002028397565922921,24.84549
10575,0.18743343343343344,-0.03810088737662969,0.339489228074298,1.8112522502281687,2.227173989208885,0.125,0.5877012303353837,0.3950631789197099,2.291209812302546,6,0.6818208469052905,6.8108717697660595,518,2.5768976293465355,1.163698716335263,0.16666666666666666,0.0019305019305019305,24.67105
10600,0.18757157157157156,-0.042216458902730125,0.3383960210049951,1.804090130341919,2.223352033660589,0.125,0.5811752414423302,0.3878025872006148,2.2835773992835144,6,0.6700058547837363,6.820174285063033,543,2.583338717773697,1.1460022078536507,0.16666666666666666,0.001841620626151013,24.65519
10625,0.18892492492492494,-0.041498068019731486,0.3395430654459139,1.7972380594082102,2.223131894817179,0.125,0.5807387804005643,0.3910011868429976,2.266044340723454,6,0.6417121062828569,6.74399458079308,568,2.5588846010326702,1.1515510891954308,0.16666666666666666,0.0017605633802816902,24.82963
10650,0.1893953953953954,-0.02764395931836889,0.34016891641914104,1.796078071005792,2.2227517612929963,0.125,0.5800495821147246,0.39090726509730134,2.258795504519912,6,0.6305192653906945,6.663493370383711,593,2.5469292847892953,1.14915633448308,0.16666666666666666,0.0016863406408094434,24.90891
10675,0.1894994994994995,-0.0394040239388953,0.33962284084306166,1.7922096983900406,2.222398893881784,0.125,0.5794781534596967,0.39369288468649305,2.265625,6,0.6447129023844095,6.672888690455747,618,2.5486881545825244,1.159206146763306,0.16666666666666666,0.0016181229773462784,24.92476
10700,0.18860860860860862,-0.05849114911663736,0.33925273325549304,1.7987128782625916,2.223064617096752,0.125,0.580482374612416,0.3892792697165906,2.2749209106134853,6,0.660634760955713,6.700699614006066,643,2.5557784048438954,1.147460968054817,0.16666666666666666,0.0015552099533437014,24.86134
10725,0.18863463463463465,-0.05110440012156291,0.33934389692537914,1.7989479905567312,2.225052192066806,0.125,0.5838023680707317,0.389692537915371,2.2693448702101358,6,0.652606036327311,6.6921608748731884,668,2.5550641534169682,1.1483705510727467,0.16666666666666666,0.0014970059880239522,24.52827
10750,0.1876976976976977,-0.05138574901368397,0.3368353687803317,1.7945631348277498,2.220503445366334,0.125,0.5761687248948358,0.3835208788864594,2.2607356177302735,6,0.6391354172360595,6.677318757389353,693,2.559079278063266,1.1386003799873339,0.16666666666666666,0.001443001443001443,24.86134
10775,0.18725925925925926,-0.06206285546686416,0.3349940130003421,1.7889316358799914,2.219907899397804,0.125,0.5752110131254814,0.37594081423195347,2.2519372398334934,6,0.6250321939362191,6.691987977672821,718,2.560219022170807,1.1222314418842152,0.16666666666666666,0.001392757660167131,24.73449
10800,0.18723523523523525,-0.06110877551106124,0.3348873016551901,1.7885912405026243,2.2204891882311237,0.125,0.5761647536441336,0.37375433043924555,2.2417110241775156,6,0.6082160787229132,6.639598835328373,743,2.556428142728607,1.1160600255427842,0.16666666666666666,0.0013458950201884253,24.89305
10825,0.18848848848848848,-0.04164083144924189,0.337886351566649,1.7926100117635813,2.2205779701242494,0.125,0.5762972722185249,0.3628996282527881,2.238697418424846,6,0.6035460213559833,6.531118311703574,768,2.5368978481592976,1.0740286684270086,0.16666666666666666,0.0013020833333333333,24.89305
10850,0.18966366366366366,-0.03816990494634795,0.33922332351668305,1.7885519923217241,2.222629504115084,0.125,0.5798770410354072,0.36467272554545743,2.2511239981755393,6,0.6227351462406292,6.5045316714412555,793,2.531287980549015,1.075022559666428,0.16666666666666666,0.0012610340479192938,24.73449
10875,0.1909069069069069,-0.014136102383992237,0.3403385138111118,1.7827459431683796,2.224705237181245,0.125,0.5834322105777667,0.3631997315379937,2.2641040726939923,6,0.6450201123924122,6.5558798079370195,818,2.537484114549838,1.06717199728847,0.16666666666666666,0.0012224938875305623,24.79792
10900,0.19135535535535536,-0.02101443329692675,0.34217739741792386,1.7881777950895876,2.23203439568689,0.125,0.5958040869237651,0.369462869577954,2.2740678730117843,6,0.6606978201453084,6.582459907629906,843,2.5372937323406792,1.079740720357121,0.16666666666666666,0.0011862396204033216,24.65519
10925,0.19151751751751753,-0.02274261969163038,0.3442710347783364,1.79759553716462,2.235845213849287,0.125,0.6022771376363857,0.3757147486489029,2.285514434694137,6,0.6777824831629558,6.626578038851961,868,2.5479497524461587,1.0913341835185524,0.16666666666666666,0.001152073732718894,24.71863
10950,0.1904164164164164,-0.029685742095674532,0.3436228486116514,1.8045862593075592,2.235958130943422,0.125,0.6024787014126605,0.37907541555833585,2.2736158405851934,6,0.6596074779569898,6.664306022227966,893,2.5611217291753676,1.1031729033442463,0.16666666666666666,0.0011198208286674132,24.67105
10975,0.19076276276276277,-0.018067941397615788,0.34443674831559723,1.8055764307835445,2.236761398487017,0.125,0.6038114842296809,0.3795520853010935,2.2917432355364045,6,0.6864516836815662,6.717132721202003,918,2.5737112942059466,1.101950030469226,0.16666666666666666,0.0010893246187363835,24.75035
11000,0.18903703703703703,-0.02844486318230803,0.3414492078285182,1.8062556056759387,2.2343035343035345,0.125,0.59979257001147,0.37883377107515037,2.276957352005092,6,0.6637028465103703,6.741204500791291,943,2.577949660734827,1.1094879191092086,0.16666666666666666,0.0010604453870625664,24.84549
11025,0.19077877877877877,-0.010259329084506531,0.345362772052805,1.8102787650888421,2.237625781887408,0.125,0.6052617473215568,0.3811572606879762,2.274531905567036,6,0.6610456558132417,6.647801876740109,968,2.5650225137165665,1.1036431588222781,0.16666666666666666,0.0010330578512396695,24.82963
11050,0.18994794794794795,-0.020304101615804745,0.3423729170838647,1.802456519181172,2.2345738460480153,0.125,0.6002233170031444,0.3757206547286544,2.263508794209156,6,0.6436706558478811,6.6414269551205125,993,2.5624710305577763,1.0974017978081518,0.16666666666666666,0.0010070493454179255,24.63932
11075,0.19177377377377378,-0.0010346251376693186,0.34476099007213623,1.797748374492719,2.23625406283857,0.125,0.6030247665012748,0.3743775511269326,2.2541957382613615,6,0.6290513245633376,6.581917724109701,358,2.5509945948726522,1.0859046177138532,0.16666666666666666,0.002793296089385475,24.8772
11100,0.19238438438438438,0.003181736941806007,0.34436396936396935,1.7899787992976055,2.2374577417173764,0.125,0.6050322164074279,0.37808025308025306,2.260718063592807,5,0.6400265079931093,6.554753452346577,383,2.5459537839125206,1.0979088601474676,0.2,0.0026109660574412533,24.82963
11125,0.19248048048048047,-0.005385926653468988,0.3450553336661674,1.7926770174555942,2.2362655881361646,0.125,0.6030591673016784,0.37372066899650525,2.2558387744851833,5,0.6325073517476323,6.535929767473392,408,2.5401942747214177,1.083074604370761,0.2,0.0024509803921568627,24.78206
11150,0.19349349349349348,0.0032564776556412716,0.34847387480600106,1.800959135701992,2.2393617021276597,0.125,0.6081504553004669,0.3771753750646663,2.287955814975209,7,0.6773855694574195,6.526126614899461,433,2.53573708282,1.0823634204275534,0.14285714285714285,0.0023094688221709007,24.75035
11175,0.19567167167167168,0.012296124747648268,0.35163396017925475,1.7970611544080883,2.241586224889121,0.125,0.6118015744237976,0.38416992367349445,2.3236586422427132,8,0.7218968012342665,6.546033426088738,458,2.539361388779267,1.092527932960894,0.125,0.002183406113537118,24.90891
