,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=w_BDF_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
7950,0.15266266266266265,-0.3864626988897169,0.2973968920070815,1.9480656685795978,2.1981196084132986,0.14285714285714285,0.537026817835385,0.3746508425677005,2.279502114417937,6,0.6699679967099709,8.413198281154083,928,2.718189618640497,1.2597671752359114,0.16666666666666666,0.0010775862068965517,26.63379
7975,0.15174774774774774,-0.3965437932772689,0.295654238898124,1.9483270314469106,2.198783359497645,0.14285714285714285,0.5382401339400443,0.37621045410169135,2.2864015394483643,6,0.6804382425529266,8.5440086376944,953,2.7380759652774955,1.2724676483712627,0.16666666666666666,0.001049317943336831,26.4758
8000,0.15232232232232232,-0.38755066483500494,0.2974436485509627,1.9527252737228873,2.1993197278911563,0.14285714285714285,0.5392181008827303,0.3808897943089965,2.2818897637795277,6,0.6730888660813424,8.514563709760894,978,2.733049302539917,1.2805443860191772,0.16666666666666666,0.0010224948875255625,26.4442
8025,0.1536796796796797,-0.36464386233287555,0.2975000977033206,1.9358453786695233,2.199037072701011,0.14285714285714285,0.5387241201963658,0.3790107213110483,2.2690687880205895,6,0.6538497545538612,8.378848782876615,561,2.724146682542575,1.2739851994570217,0.16666666666666666,0.0017825311942959,26.46
8050,0.15295695695695696,-0.3735510001457407,0.29734823695714774,1.9439994288120113,2.196461374842889,0.14285714285714285,0.5340462253093191,0.3837595874453548,2.2625202561926074,6,0.6436953560929775,8.418043358103544,586,2.73611014691755,1.2906065674795315,0.16666666666666666,0.0017064846416382253,26.36518
8075,0.1531011011011011,-0.38944547314630834,0.2985720637079269,1.9501627457973885,2.1986519017814157,0.14285714285714285,0.5379138444638591,0.388785731098151,2.26667683159259,6,0.6504276315032144,8.43991790661878,611,2.7331546130643116,1.3021503963561512,0.16666666666666666,0.0016366612111292963,26.38099
8100,0.153003003003003,-0.37617882207123005,0.29748119070984624,1.944283346543254,2.1991681176242985,0.14285714285714285,0.5387524203987161,0.3924108603205757,2.2712814298697364,6,0.6580240448033119,8.517337146883873,636,2.7446221778586493,1.3191115020892896,0.16666666666666666,0.0015723270440251573,26.30196
8125,0.1532912912912913,-0.3648956903905276,0.2951716752210425,1.9255606286213836,2.1991826408484965,0.14285714285714285,0.5388940907984273,0.3825569094542178,2.268236022920861,6,0.6534094087677635,8.484220968441937,661,2.7247239801172354,1.296048847396133,0.16666666666666666,0.0015128593040847202,26.41259
8150,0.1552052052052052,-0.32062619536590936,0.2963431151241535,1.9093632506225693,2.1980482204362803,0.14285714285714285,0.5368643552602018,0.38125765881973556,2.2664672954528027,6,0.6504684161990674,8.383167992129213,686,2.715429902412397,1.2865413075650736,0.16666666666666666,0.0014577259475218659,26.4758
8175,0.15714914914914915,-0.2602740856149412,0.2988050346514472,1.9014104515949586,2.1992498827941867,0.14285714285714285,0.5389250943630994,0.37860527924989806,2.2567393120206547,6,0.6352853179722145,8.260202634245188,711,2.705273957815176,1.2670645917714773,0.16666666666666666,0.0014064697609001407,26.41259
8200,0.1583043043043043,-0.25331401672319853,0.2995965753164797,1.8925358766024003,2.202696420269642,0.14285714285714285,0.5450835292383254,0.37431234428945404,2.2562890684555574,6,0.6343585533877959,8.215062017696255,736,2.706822398523993,1.2493879273955255,0.16666666666666666,0.001358695652173913,26.41259
8225,0.15596596596596596,-0.290711132941077,0.2981323406713305,1.9115217786448826,2.199431818181818,0.14285714285714285,0.5390631818243035,0.376188948077787,2.2460913549969344,6,0.6181461434270323,8.337117886095852,761,2.7201750369000472,1.2618186515112373,0.16666666666666666,0.001314060446780552,26.34938
8250,0.15671871871871873,-0.30035378438444726,0.3000089421443262,1.9143146689629786,2.2010309278350517,0.14285714285714285,0.5419311652723877,0.37744791200929984,2.255324021067094,6,0.6316389462662106,8.36773981468165,786,2.705127269306979,1.2581222056631893,0.16666666666666666,0.001272264631043257,26.39679
8275,0.1571771771771772,-0.2851862592797556,0.3022672271048274,1.9230987127609385,2.201799962887363,0.14285714285714285,0.543329452105959,0.373149917207999,2.2481774230680687,6,0.6201967842237147,8.292294534495397,811,2.691385544529793,1.2345033921874342,0.16666666666666666,0.0012330456226880395,26.41259
8300,0.1572112112112112,-0.27959534573988426,0.30104295337909254,1.9148949433042994,2.2007075032582386,0.14285714285714285,0.5413358308329825,0.37603626778050864,2.241630608061945,6,0.6096812858331822,8.273478755382241,805,2.699268561802005,1.2491116751269036,0.16666666666666666,0.0012422360248447205,26.5548
8325,0.15642242242242244,-0.28426302137778614,0.29971970870182896,1.9160917217637048,2.201146724316195,0.14285714285714285,0.5421093044289085,0.36780873638539413,2.237464964185612,6,0.6031476703322648,8.22670726051979,830,2.6968932335135087,1.227175676829789,0.16666666666666666,0.0012048192771084338,26.27034
8350,0.15772972972972973,-0.27497773749047344,0.3008148655852563,1.9071538770826735,2.200557103064067,0.14285714285714285,0.5411089030223809,0.36600411240575736,2.2461442592304097,6,0.6155578580420967,8.135602021049268,855,2.7012061802418432,1.2167088607594936,0.16666666666666666,0.0011695906432748538,26.4916
8375,0.15743343343343344,-0.28227234799328393,0.30200412014547673,1.9182972355943135,2.20428810098385,0.14285714285714285,0.5477762191589741,0.3670871588799308,2.240009311709475,6,0.6052991195943445,8.170764479383925,880,2.71195900772901,1.2155038106867657,0.16666666666666666,0.0011363636363636363,26.38099
8400,0.1582062062062062,-0.29602455624002016,0.30319902814334887,1.9164799878214562,2.205652213937218,0.14285714285714285,0.550278319222143,0.3599539380441385,2.2385299441252853,6,0.6019853423166208,8.162984091274305,905,2.7166963158202924,1.187186978297162,0.16666666666666666,0.0011049723756906078,26.4284
8425,0.15874274274274275,-0.3283647013890982,0.3034984613832417,1.9118887335535644,2.2055723581706537,0.14285714285714285,0.550115570086553,0.3650431317156838,2.2229475462714077,6,0.5767828256395505,8.110813779331004,930,2.71291086304312,1.2027841263245376,0.16666666666666666,0.001075268817204301,26.4284
8450,0.16102702702702704,-0.32501947416943566,0.3049618937500777,1.8938553321169644,2.20981981981982,0.14285714285714285,0.5576701449700185,0.36777193440503275,2.2404756494736047,6,0.6072886130338037,8.076480690123407,955,2.6922221131185857,1.2059602918993844,0.16666666666666666,0.0010471204188481676,26.5232
8475,0.1611191191191191,-0.319398559603548,0.30301072329427553,1.8806627354401848,2.211681480137856,0.14285714285714285,0.5609107022111303,0.3614607537369997,2.2452917567150354,6,0.6147206221172516,8.022143735862533,980,2.688679290560518,1.1928975641761665,0.16666666666666666,0.0010204081632653062,26.4442
8500,0.16179579579579578,-0.3116888668608462,0.30623507430367375,1.8927257831234152,2.2101268083586354,0.14285714285714285,0.5581783483039737,0.35551925956172586,2.2432854465958774,6,0.6114421691780392,7.9226350357808055,664,2.6801713919191235,1.160935795385672,0.16666666666666666,0.0015060240963855422,26.46
8525,0.16206806806806806,-0.29446305510052906,0.30642471557570444,1.890716161600736,2.210085531004989,0.14285714285714285,0.5580167259969389,0.3538472941089274,2.23754100921731,6,0.6019216013344403,7.895612560122004,689,2.680852282191697,1.1547609449326774,0.16666666666666666,0.001451378809869376,26.5074
8550,0.16367967967967967,-0.3041695193651608,0.308556960786712,1.8851268611385144,2.2148375768217736,0.14285714285714285,0.5661624772953453,0.35602632158320896,2.2423542099992297,6,0.6093684513968842,7.807774289811262,714,2.6744328096815506,1.1538431046101398,0.16666666666666666,0.0014005602240896359,26.5232
8575,0.16470470470470472,-0.2768414355964891,0.30802236538227784,1.870149161400848,2.2145416411780126,0.14285714285714285,0.5657248564067873,0.3523520116688951,2.2394932014833127,6,0.6042525309331676,7.725496593417138,558,2.6579031130011868,1.143916972495166,0.16666666666666666,0.0017921146953405018,26.5232
8600,0.1671871871871872,-0.26127250289247783,0.31040593940845407,1.8566371300984648,2.2166923208482983,0.14285714285714285,0.5695393606923329,0.35804095317926,2.2430607651912977,6,0.6126529352544939,7.61128615898565,583,2.640955898929393,1.1534603811434303,0.16666666666666666,0.0017152658662092624,26.74435
8625,0.1672972972972973,-0.2749111493412526,0.31160174714294264,1.8625629473810787,2.220810234541578,0.14285714285714285,0.5766460277080954,0.3677855561538922,2.2688616565775876,5,0.6485346010315607,7.702900499423742,608,2.6438337237857255,1.1803064633818503,0.2,0.001644736842105263,26.6022
8650,0.16908108108108108,-0.2871582914737267,0.3154660414890594,1.8657678284998716,2.222657879369317,0.14285714285714285,0.5798061889254446,0.37617220801364026,2.287092361960982,5,0.6757313615899028,7.672373092793398,633,2.6352276789044704,1.1924332845400294,0.2,0.001579778830963665,26.38099
8675,0.16792192192192193,-0.2948296384531337,0.31252906040988593,1.8611569998299655,2.222467147096227,0.14285714285714285,0.5794515192951084,0.3708525579121809,2.2887204767861085,5,0.6781797344665247,7.693798375170453,658,2.6385235683746155,1.186617837796597,0.2,0.001519756838905775,26.25453
8700,0.16708508508508507,-0.2609514462334812,0.31118273643345834,1.862420791628374,2.2229735513138746,0.14285714285714285,0.5803263348769273,0.3669346625289064,2.284520701230884,5,0.6716658771327849,7.694276184634258,683,2.650057638535628,1.1791613722998728,0.2,0.0014641288433382138,26.539
8725,0.16743143143143144,-0.23406983590765879,0.3100966137363689,1.85208124355888,2.2226602673980116,0.14285714285714285,0.5797490291714118,0.36216998278171036,2.293057763645999,5,0.6831872780267328,7.654662391694339,708,2.657384967426511,1.1679262743888332,0.2,0.0014124293785310734,26.64958
8750,0.16695895895895896,-0.2263963921376669,0.3086598877644012,1.8487171319765743,2.22134967207456,0.14285714285714285,0.5775305254119072,0.3585543671159288,2.3185236876793054,5,0.7214303096191368,7.686661556151782,733,2.6674210048988627,1.161648731595509,0.2,0.001364256480218281,26.76014
8775,0.1645965965965966,-0.2511265696965169,0.30548798287437967,1.8559799484984998,2.223245109321059,0.14285714285714285,0.5807915187942141,0.3514157828159969,2.3223213568041152,5,0.7264709637196519,7.7538900015405945,758,2.688004683644268,1.1503424112119764,0.2,0.0013192612137203166,26.61799
8800,0.1624084084084084,-0.2880516406085771,0.30169002625642544,1.857601027021739,2.2224845622956773,0.14285714285714285,0.5795719216948331,0.3426032074750687,2.321500167056465,5,0.7252483191329243,7.795785374129986,783,2.687202533252633,1.135613303914358,0.2,0.001277139208173691,26.4758
8825,0.16545345345345344,-0.22257560877637037,0.30563622283529357,1.8472640882124431,2.2233078074113193,0.14285714285714285,0.58093161537553,0.3523183776196699,2.3430433733000724,5,0.7551567366076846,7.691599319844864,808,2.679537409470304,1.1527376380695988,0.2,0.0012376237623762376,26.41259
8850,0.1673993993993994,-0.1865954556313992,0.30747703788748565,1.8367869836490514,2.2238560678142028,0.14285714285714285,0.5818075206040134,0.3596321278224263,2.3535258667918915,5,0.7710917529920724,7.639882028351251,833,2.6733864871364608,1.1696227148969272,0.2,0.0012004801920768306,26.23873
8875,0.16648248248248249,-0.1838629661959931,0.30532239832607805,1.8339611097414077,2.220958712386284,0.14285714285714285,0.5769769595035904,0.3565982827869838,2.3531185526106966,5,0.7705697395935617,7.644646794920538,858,2.6766403530391703,1.1679401339109885,0.2,0.0011655011655011655,26.5548
8900,0.16702302302302302,-0.16583498972560434,0.30440619456297646,1.8225403244019602,2.218960244648318,0.14285714285714285,0.5735966148417128,0.3454355851752409,2.350844277673546,5,0.7675882478003624,7.518565629734937,883,2.6517484706272265,1.1347850055126791,0.2,0.0011325028312570782,26.33357
8925,0.168996996996997,-0.11188247685939741,0.3064775985026181,1.8135091389112912,2.220496094755815,0.14285714285714285,0.5763409510600289,0.3466841993034331,2.370787427090084,5,0.7938952893164889,7.420066233742206,908,2.6446036580396224,1.1311893626067797,0.2,0.0011013215859030838,26.5706
8950,0.17014014014014014,-0.10926927136975205,0.30754839089251046,1.8076180649621576,2.221023113528212,0.14285714285714285,0.5772925079936516,0.35567453079955286,2.365365052038501,5,0.7836389941475616,7.391460781962102,933,2.6441696780057526,1.1564831464973027,0.2,0.0010718113612004287,26.4442
8975,0.17030830830830831,-0.11151195336952878,0.3072564624011097,1.804119044180069,2.222241115456555,0.14285714285714285,0.5793124230053459,0.3566869247316884,2.3607718042480355,5,0.7785222621383491,7.3392307692307694,958,2.634454516693666,1.160876884229857,0.2,0.0010438413361169101,26.5232
9000,0.17121921921921923,-0.11410768823967334,0.3080538796127403,1.7991781589561264,2.2251689189189188,0.14285714285714285,0.584338215790671,0.35504653664468455,2.352417105670902,5,0.7668945174322286,7.333755413638699,983,2.637648484035521,1.1525468761861384,0.2,0.001017293997965412,26.6022
9025,0.17395795795795796,-0.07288320830194224,0.31195046724669706,1.7932520645137087,2.227829374537684,0.14285714285714285,0.5887902803098551,0.36320950145007597,2.3564548644814454,5,0.7740302534138587,7.276873262110347,678,2.6331725222743168,1.1643178632037188,0.2,0.0014749262536873156,26.4284
9050,0.1745045045045045,-0.06354773606854464,0.31178798829805543,1.7867045276760019,2.2265279370801245,0.14285714285714285,0.5866703335699817,0.36048872827396317,2.354589733982765,5,0.7717873485545886,7.25909149025553,703,2.6228211808428195,1.156198255878132,0.2,0.001422475106685633,26.4758
9075,0.17448448448448448,-0.08254223812359791,0.31159428604210887,1.7857993904885938,2.2289067629678265,0.14285714285714285,0.5906226593383572,0.3619643164477081,2.339067249944391,5,0.7512938698766424,7.209877661984595,728,2.6086351671520425,1.1616526125860736,0.2,0.0013736263736263737,26.38099
9100,0.1735855855855856,-0.10854702138553379,0.31050907664982813,1.7887952827553935,2.2270659277028706,0.14285714285714285,0.587452969465807,0.3596752243212696,2.3222875865663863,5,0.7279747958374604,7.224272443573554,753,2.6070339426624143,1.1583404524012926,0.2,0.0013280212483399733,26.5232
9125,0.17517517517517517,-0.11163225125334432,0.31288,1.7860978285714286,2.2274021641851762,0.14285714285714285,0.588072205709905,0.3702057142857143,2.330264009783469,6,0.7424851461184562,7.208028005514039,778,2.6068092986106373,1.1832194908134566,0.16666666666666666,0.0012853470437017994,26.66538
9150,0.17723323323323323,-0.10115081646812239,0.3182721850713898,1.7957816334172152,2.2294666877670517,0.14285714285714285,0.5914917641555244,0.3716451292246521,2.332081088743975,6,0.745659016039152,7.224754212199847,803,2.603845336678685,1.1676959114139693,0.16666666666666666,0.0012453300124533001,26.539
9175,0.1798118118118118,-0.08942920132635618,0.32193595795849295,1.7904049501232213,2.232818532818533,0.14285714285714285,0.597104530675737,0.3800659125322882,2.3408077898923403,6,0.7583658606637088,7.146521541950113,828,2.5892060713426686,1.1805637212519453,0.16666666666666666,0.0012077294685990338,26.64958
9200,0.18081081081081082,-0.07743573150641984,0.324154348668549,1.7927818984658164,2.2315725283939325,0.14285714285714285,0.5950649813646729,0.38014726235951946,2.3583596647891194,6,0.7800768908383067,7.099279900377195,835,2.5845990058707606,1.1727353463587922,0.16666666666666666,0.0011976047904191617,26.5232
9225,0.17932532532532533,-0.12155244448253047,0.3233898607839416,1.8033697147754215,2.2314921808797474,0.14285714285714285,0.5949044735236002,0.374565996449823,2.3486874343717186,6,0.7671276463521984,7.149431333780769,860,2.5798683594613117,1.1582490420133253,0.16666666666666666,0.0011627906976744186,26.61799
9250,0.17965765765765765,-0.1036436226517087,0.3235494043838242,1.8009218677466896,2.227806337757999,0.14285714285714285,0.5888179658176392,0.3722684674444779,2.3394257703081234,6,0.7543896888888697,7.113942108019286,885,2.566374267143216,1.1505768899603928,0.16666666666666666,0.0011299435028248588,26.68117
9275,0.17926926926926928,-0.11105053696985369,0.3212686358814004,1.7921009952845999,2.228350116189001,0.14285714285714285,0.5896067074284347,0.3705622871182087,2.341377363815975,6,0.7574390507760151,7.080368362474419,910,2.561608294158341,1.1534343715239155,0.16666666666666666,0.001098901098901099,26.6022
9300,0.17996596596596598,-0.09156479845802318,0.3226280133047067,1.7927168149433323,2.2257866462010742,0.14285714285714285,0.585339079041646,0.37368871881014093,2.3378105644094926,6,0.7524899918881142,7.053547786882313,935,2.562869086466945,1.1582649472450175,0.16666666666666666,0.0010695187165775401,26.5548
9325,0.1808948948948949,-0.10552456722129654,0.32591830184711756,1.8016998325822593,2.229802377527069,0.14285714285714285,0.592110484108647,0.37500138340139666,2.3374724061810155,6,0.751411222828555,6.984215380249716,960,2.557051077887592,1.1505993412339977,0.16666666666666666,0.0010416666666666667,26.4758
9350,0.1817837837837838,-0.08342768479803242,0.32609773020120925,1.7938768982225306,2.2293329317873813,0.14285714285714285,0.5913659424524546,0.3722646226363146,2.3488291293169343,6,0.7675067182096625,6.906760479357114,985,2.549918456063377,1.1415737926376224,0.16666666666666666,0.0010152284263959391,26.66538
9375,0.18166966966966966,-0.08590503799786342,0.3252336242616592,1.7902472374889664,2.2263880506940255,0.14285714285714285,0.5864787843718324,0.3698977342854624,2.3476010630857465,6,0.7647812384615166,6.907141979965264,502,2.5569846403973906,1.137329312506353,0.16666666666666666,0.00199203187250996,26.6022
9400,0.1817777777777778,-0.08391195770509306,0.32630674684464417,1.7950860156490205,2.2259954921111946,0.14285714285714285,0.5857959982871637,0.36745302759972687,2.349412013238504,6,0.7662507162536885,6.827925508878303,527,2.5478134187383503,1.1260969353314432,0.16666666666666666,0.0018975332068311196,26.5074
9425,0.1824024024024024,-0.07280320014865363,0.32761497091427944,1.796111052263007,2.2240518590268983,0.14285714285714285,0.5825335998871033,0.36676544835912633,2.345476240612059,6,0.7599356713196548,6.841814890876814,552,2.5556919446649777,1.119501490837214,0.16666666666666666,0.0018115942028985507,26.5706
9450,0.181019019019019,-0.07858531541428665,0.3244782623121247,1.7925092295303673,2.22164167802514,0.14285714285714285,0.5784302556224189,0.36657118525973525,2.3443910029707173,6,0.7571833717812014,6.921348511998875,577,2.5625362204471425,1.129724939500324,0.16666666666666666,0.0017331022530329288,26.4758
9475,0.18113913913913915,-0.07232166269955695,0.32595408879408483,1.7994680241011214,2.2222892020194407,0.14285714285714285,0.579537897026466,0.36975430762939465,2.3467312008978674,6,0.758372671361173,6.89994050327232,602,2.56229854083998,1.1343754238437542,0.16666666666666666,0.0016611295681063123,26.68117
9500,0.18063863863863863,-0.09079289249404625,0.3258265081071496,1.8037475844741848,2.2231548699334542,0.14285714285714285,0.5810100892067285,0.3745691518248013,2.3619400377384863,6,0.7805892633205781,6.938851196962773,627,2.576096635261337,1.1495969250654785,0.16666666666666666,0.001594896331738437,26.539
9525,0.18078278278278279,-0.0828008968516525,0.32541167871895105,1.8000147675010914,2.22445117335352,0.14285714285714285,0.5831724093210774,0.3722439397127385,2.355571128241065,6,0.7719180165729186,6.921050785634119,652,2.5792754518725496,1.1439169644376384,0.16666666666666666,0.0015337423312883436,26.5548
9550,0.17978778778778778,-0.08164436996841606,0.3238608525232729,1.8013506729697433,2.2235474006116207,0.14285714285714285,0.5816362707638583,0.36615295532492986,2.3519061583577714,6,0.7663819932489303,6.950211994862863,677,2.5801152645882652,1.130587264475313,0.16666666666666666,0.0014771048744460858,26.5706
9575,0.1798918918918919,-0.08910850196389376,0.32502003205128205,1.8067519810543022,2.2210814510609174,0.14285714285714285,0.5774554791690392,0.37254050925925924,2.3443518453673224,6,0.7551775880152424,6.95859082026092,702,2.57517483591479,1.1462078411230954,0.16666666666666666,0.0014245014245014246,26.5548
9600,0.1804804804804805,-0.07427600517797178,0.3280643372157515,1.817727525671302,2.222180479374859,0.14285714285714285,0.5793365257468457,0.37038269550748754,2.351408450704225,6,0.7689530016799556,6.964121760011301,727,2.5795336916477276,1.1289940828402367,0.16666666666666666,0.001375515818431912,26.64958
9625,0.17995395395395394,-0.08034217018126072,0.3264988263041374,1.8143464988142517,2.2199697428139182,0.14285714285714285,0.5755611707550102,0.3695862583020904,2.3507642230399095,6,0.7673536791598448,6.955582169464062,752,2.5708371483846415,1.131968106855663,0.16666666666666666,0.0013297872340425532,26.63379
9650,0.1804184184184184,-0.07184666241394412,0.32716741197749644,1.8133814432334965,2.220347917764892,0.14285714285714285,0.5761966645598867,0.3648065335833731,2.338597240005691,6,0.7512202765629654,6.913801868765668,777,2.5656065519382576,1.1150454483787817,0.16666666666666666,0.001287001287001287,26.72856
9675,0.18075475475475475,-0.06806618826270884,0.3281978579418964,1.8157080204456593,2.2211228543587436,0.14285714285714285,0.5774992882526943,0.3725121003023691,2.364358523725835,6,0.7831126647537869,6.970523747215051,705,2.5813211506768434,1.135022948164147,0.16666666666666666,0.0014184397163120568,26.79172
9700,0.18167167167167167,-0.06456903760438341,0.3303763292743402,1.8185351972288604,2.2223869532987397,0.14285714285714285,0.579644389544541,0.37337594357815856,2.378017967434026,6,0.8000677924831316,6.911993824128009,730,2.577321653988992,1.130153435623749,0.16666666666666666,0.0013698630136986301,26.4758
9725,0.18257457457457457,-0.06095151421837165,0.3313522522917672,1.8148871663202082,2.224037683079414,0.14285714285714285,0.5824173151520388,0.3736677047238914,2.41921056368025,7,0.8455067631551009,6.871054973045587,755,2.5760098051235354,1.1277053411873716,0.14285714285714285,0.0013245033112582781,26.5706
9750,0.1834914914914915,-0.049158200481526464,0.3338643157963646,1.8195084310590277,2.225130890052356,0.14285714285714285,0.5842621574450338,0.37558644467235475,2.3930483142161973,7,0.8117571998149347,6.813236109186643,780,2.5707697753000405,1.1249673202614379,0.14285714285714285,0.001282051282051282,26.69697
9775,0.1837137137137137,-0.057015390049346616,0.33320982945567484,1.8137449987806855,2.2258862924947223,0.14285714285714285,0.5855445279943321,0.37310521440636407,2.3917568983583655,7,0.8127971914043292,6.729709872535284,805,2.561569718874402,1.1197305164012166,0.14285714285714285,0.0012422360248447205,26.72856
9800,0.18385985985985986,-0.06629443422371475,0.33465450031577343,1.8201607494471659,2.2245222929936306,0.14285714285714285,0.5831830500646719,0.37167621246107274,2.373218382813043,7,0.7876080445457128,6.678642274630813,830,2.5541596589842106,1.1106266675343268,0.14285714285714285,0.0012048192771084338,26.46
9825,0.18333933933933935,-0.07091603349081141,0.3336063246631287,1.8196112512746812,2.22221414023858,0.14285714285714285,0.5792315183895024,0.3786171351197886,2.372425590147109,7,0.7891081873418349,6.74284297294524,855,2.5749803711465113,1.1349219338155871,0.14285714285714285,0.0011695906432748538,26.5864
9850,0.183995995995996,-0.08144846958439823,0.3356146497508324,1.8240323542591428,2.2249873764697394,0.16666666666666666,0.5838575050131252,0.39054033468979177,2.3975018368846435,7,0.8166282652281718,6.7635362338731815,880,2.5791752919613944,1.1636569946506727,0.14285714285714285,0.0011363636363636363,26.83909
9875,0.1845105105105105,-0.0841662913606139,0.33537319748706096,1.8176373614659564,2.2270336479573456,0.16666666666666666,0.5873536788283399,0.3899829649642481,2.391828042856192,7,0.8097455032397116,6.752563003600206,780,2.5798128776356326,1.1628328318612702,0.14285714285714285,0.001282051282051282,26.72856
9900,0.18394994994994995,-0.09710560599986451,0.33610134627733096,1.8271347525170794,2.2286209136176662,0.16666666666666666,0.5900332438517212,0.38521815787468844,2.381737433550905,7,0.7960166966266231,6.757929224488396,805,2.5774505751824073,1.1461369082313322,0.14285714285714285,0.0012422360248447205,26.76014
9925,0.1853033033033033,-0.08385628721572916,0.33696345033978325,1.8184427602364086,2.229218783503681,0.16666666666666666,0.5910621495257484,0.37939044285266693,2.369820488594952,7,0.7799181220895776,6.679880329094988,830,2.564172916564392,1.1259097758825227,0.14285714285714285,0.0012048192771084338,26.5864
9950,0.18493093093093094,-0.0728047483945199,0.3362670910330941,1.8183388216365226,2.2290635091496234,0.16666666666666666,0.5908263711055837,0.3824602427116149,2.3705965241897604,7,0.7819923107662775,6.693025314516266,855,2.5632691185833045,1.1373704204494237,0.14285714285714285,0.0011695906432748538,26.79172
9975,0.18578578578578578,-0.05832031191643878,0.3370905172413793,1.8144042388153983,2.228380111126941,0.14285714285714285,0.5898186931312219,0.3733728448275862,2.3638286260062764,7,0.7730919908972367,6.559362483311081,368,2.5480839373204556,1.1076337830062017,0.14285714285714285,0.002717391304347826,26.79172
10000,0.18585185185185185,-0.06651205837763605,0.3364644038219168,1.8103903752873163,2.230593444261944,0.14285714285714285,0.5935016560680123,0.37807676149645064,2.3532014750251427,7,0.7563497840325066,6.626434647583041,368,2.5621265251011556,1.123675364174804,0.14285714285714285,0.002717391304347826,26.4916
10025,0.18696096096096096,-0.055324764750335924,0.3386445650893593,1.8113116414718855,2.2302538787023978,0.16666666666666666,0.5928148611871885,0.3772902009915727,2.352383495793831,7,0.7574073875332247,6.55232431890691,368,2.5521584956701684,1.1141185770750988,0.14285714285714285,0.002717391304347826,26.63379
10050,0.1888128128128128,-0.02939530118839371,0.34123971498854866,1.807291093782128,2.2336896168795115,0.16666666666666666,0.5985424684635822,0.38663160573415895,2.3619639849721468,7,0.7657698503868631,6.525108441775108,368,2.5548109675210084,1.133020538793773,0.14285714285714285,0.002717391304347826,26.71276
10075,0.1878898898898899,-0.03167022527745677,0.34115779267136204,1.815732570130796,2.2338659038582294,0.16666666666666666,0.5987982311449888,0.3904167243822655,2.3408292340126495,7,0.7363499338258186,6.529120961432828,368,2.554030285835303,1.1443875320132426,0.14285714285714285,0.002717391304347826,26.77593
10100,0.18846446446446447,-0.020269262184794124,0.3428158660689626,1.8189947215943276,2.2335109696172744,0.16666666666666666,0.5981602553738159,0.3805158384499352,2.338185378590078,7,0.7324896354862958,6.478561617766304,368,2.5469562621649606,1.1099714923153199,0.14285714285714285,0.002717391304347826,26.69697
10125,0.18951151151151152,-0.004061745596603341,0.344650912202491,1.818627847214209,2.233212403313026,0.16666666666666666,0.5976921876951887,0.37710355901585657,2.3366498658113506,7,0.7311219675454577,6.416296053171412,368,2.5362219421784844,1.0941609195402298,0.14285714285714285,0.002717391304347826,26.69697
10150,0.18905705705705705,-0.005888331667886297,0.3437638985958447,1.818307678893454,2.2322079350890465,0.1111111111111111,0.595941400734679,0.3757333163902832,2.3295909657934475,7,0.7224821842121416,6.432603118215907,368,2.536965927289226,1.0929981825462836,0.14285714285714285,0.002717391304347826,26.61799
10175,0.18735135135135136,-0.012022795824580835,0.34106986386270866,1.8204825393710646,2.2312478154491435,0.1111111111111111,0.5943511026991379,0.3759911094013806,2.3280402276035463,7,0.7207727906860985,6.514768213021292,387,2.551747549739852,1.1023873676295506,0.14285714285714285,0.002583979328165375,26.87067
10200,0.186,-0.015630395291090903,0.3373265738857137,1.813583730568353,2.2310813696874776,0.1111111111111111,0.5940258284306752,0.3644289450741064,2.328130372000275,7,0.7214896832759098,6.581667954186679,412,2.565171690594133,1.0803446075303127,0.14285714285714285,0.0024271844660194173,26.79172
10225,0.18477477477477477,-0.022791137346333663,0.3361287176986836,1.8191266535618662,2.2280235564492963,0.1111111111111111,0.5889271345413597,0.359391082940571,2.3161790377766915,7,0.704724882215375,6.573839874201211,437,2.5633700578655563,1.0692067175966218,0.14285714285714285,0.002288329519450801,26.74435
10250,0.18601601601601603,-0.007064605468971509,0.33727600495076143,1.8131557280622648,2.2312566749733,0.1111111111111111,0.5943222576043024,0.3565193994511112,2.303135646249044,7,0.6861505411627076,6.507501825665538,462,2.544781437818934,1.0570553321845684,0.14285714285714285,0.0021645021645021645,26.5548
10275,0.1857837837837838,-0.0057786083230833936,0.33756829276177547,1.8169954658402228,2.2291325695581015,0.1111111111111111,0.5907567118654763,0.35277319798704726,2.3142231019369435,7,0.7070816739197339,6.494148610398424,487,2.5374912499603823,1.0450424567451957,0.14285714285714285,0.002053388090349076,26.69697
10300,0.18679079079079078,-0.003110545522691342,0.33867441212407023,1.8131215714129718,2.2288918671086972,0.1111111111111111,0.5903151743394185,0.35778439904825193,2.314658161142699,7,0.7088844186891109,6.497668398081615,512,2.532767131631541,1.0564258362606411,0.14285714285714285,0.001953125,27.01274
